timetable_id,route_id,direction_id,start_date,end_date,monday,tuesday,wednesday,thursday,friday,saturday,sunday,route_label,service_notes,direction_label,orientation
95,1700,,20180101,20180101,1,1,1,1,1,1,1,Grand Plaza Line,Disney Hours 9-11 (All days of week),,horizontal
96,1698,,20180102,20180107,1,1,1,1,1,1,1,Grand Plaza Line,Disney Hours 8-12 (All days of week),,horizontal
97,1699,,20180102,20180107,1,1,1,1,1,1,1,Grand Plaza Line,Disney Hours 8-12 (All days of week),,horizontal
98,1700,,20180102,20180107,1,1,1,1,1,1,1,Grand Plaza Line,Disney Hours 8-12 (All days of week),,horizontal
99,1698,,20180108,20180111,1,1,1,1,1,1,1,Grand Plaza Line,Disney Hours 9-9 (All days of week),,horizontal
100,1699,,20180108,20180111,1,1,1,1,1,1,1,Grand Plaza Line,Disney Hours 9-9 (All days of week),,horizontal
101,1700,,20180108,20180111,1,1,1,1,1,1,1,Grand Plaza Line,Disney Hours 9-9 (All days of week),,horizontal
102,1698,,20180112,20180112,1,1,1,1,1,1,1,Grand Plaza Line,Disney Hours 9-12 (All days of week),,horizontal
103,1699,,20180112,20180112,1,1,1,1,1,1,1,Grand Plaza Line,Disney Hours 9-12 (All days of week),,horizontal
104,1700,,20180112,20180112,1,1,1,1,1,1,1,Grand Plaza Line,Disney Hours 9-12 (All days of week),,horizontal
105,1698,,20180113,20180114,1,1,1,1,1,1,1,Grand Plaza Line,Disney Hours 8-12 (All days of week),,horizontal
106,1699,,20180113,20180114,1,1,1,1,1,1,1,Grand Plaza Line,Disney Hours 8-12 (All days of week),,horizontal
107,1700,,20180113,20180114,1,1,1,1,1,1,1,Grand Plaza Line,Disney Hours 8-12 (All days of week),,horizontal
108,1698,,20180115,20180115,1,1,1,1,1,1,1,Grand Plaza Line,Disney Hours 8-11 (All days of week),,horizontal
109,1699,,20180115,20180115,1,1,1,1,1,1,1,Grand Plaza Line,Disney Hours 8-11 (All days of week),,horizontal
110,1700,,20180115,20180115,1,1,1,1,1,1,1,Grand Plaza Line,Disney Hours 8-11 (All days of week),,horizontal
111,1698,,20180116,20180117,1,1,1,1,1,1,1,Grand Plaza Line,Disney Hours 10-9 (All days of week),,horizontal
112,1699,,20180116,20180117,1,1,1,1,1,1,1,Grand Plaza Line,Disney Hours 10-9 (All days of week),,horizontal
113,1700,,20180116,20180117,1,1,1,1,1,1,1,Grand Plaza Line,Disney Hours 10-9 (All days of week),,horizontal
114,1698,,20180118,20180118,1,1,1,1,1,1,1,Grand Plaza Line,Disney Hours 10-8 (All days of week),,horizontal
115,1699,,20180118,20180118,1,1,1,1,1,1,1,Grand Plaza Line,Disney Hours 10-8 (All days of week),,horizontal
116,1700,,20180118,20180118,1,1,1,1,1,1,1,Grand Plaza Line,Disney Hours 10-8 (All days of week),,horizontal
117,1698,,20180119,20180119,1,1,1,1,1,1,1,Grand Plaza Line,Disney Hours 9-11 (All days of week),,horizontal
118,1699,,20180119,20180119,1,1,1,1,1,1,1,Grand Plaza Line,Disney Hours 9-11 (All days of week),,horizontal
119,1700,,20180119,20180119,1,1,1,1,1,1,1,Grand Plaza Line,Disney Hours 9-11 (All days of week),,horizontal
120,1698,,20180120,20180121,1,1,1,1,1,1,1,Grand Plaza Line,Disney Hours 8-12 (All days of week),,horizontal
121,1699,,20180120,20180121,1,1,1,1,1,1,1,Grand Plaza Line,Disney Hours 8-12 (All days of week),,horizontal
122,1700,,20180120,20180121,1,1,1,1,1,1,1,Grand Plaza Line,Disney Hours 8-12 (All days of week),,horizontal
123,1698,,20180122,20180124,1,1,1,1,1,1,1,Grand Plaza Line,Disney Hours 10-9 (All days of week),,horizontal
124,1699,,20180122,20180124,1,1,1,1,1,1,1,Grand Plaza Line,Disney Hours 10-9 (All days of week),,horizontal
125,1700,,20180122,20180124,1,1,1,1,1,1,1,Grand Plaza Line,Disney Hours 10-9 (All days of week),,horizontal
126,1698,,20180125,20180125,1,1,1,1,1,1,1,Grand Plaza Line,Disney Hours 9-9 (All days of week),,horizontal
127,1699,,20180125,20180125,1,1,1,1,1,1,1,Grand Plaza Line,Disney Hours 9-9 (All days of week),,horizontal
128,1700,,20180125,20180125,1,1,1,1,1,1,1,Grand Plaza Line,Disney Hours 9-9 (All days of week),,horizontal
129,1698,,20180126,20180128,1,1,1,1,1,1,1,Grand Plaza Line,Disney Hours 8-12 (All days of week),,horizontal
130,1699,,20180126,20180128,1,1,1,1,1,1,1,Grand Plaza Line,Disney Hours 8-12 (All days of week),,horizontal
131,1700,,20180126,20180128,1,1,1,1,1,1,1,Grand Plaza Line,Disney Hours 8-12 (All days of week),,horizontal
132,1698,,20180129,20180131,1,1,1,1,1,1,1,Grand Plaza Line,Disney Hours 10-9 (All days of week),,horizontal
133,1699,,20180129,20180131,1,1,1,1,1,1,1,Grand Plaza Line,Disney Hours 10-9 (All days of week),,horizontal
134,1700,,20180129,20180131,1,1,1,1,1,1,1,Grand Plaza Line,Disney Hours 10-9 (All days of week),,horizontal
135,1696,,20171223,20171230,1,1,1,1,1,1,1,Harbor Blvd. Line,Disney Hours 8-12 (All days of week),,horizontal
136,1697,,20171223,20171230,1,1,1,1,1,1,1,Harbor Blvd. Line,Disney Hours 8-12 (All days of week),,horizontal
137,1696,,20171231,20171231,1,1,1,1,1,1,1,Harbor Blvd. Line,Disney Hours 8 - 2 (All days of week),,horizontal
138,1697,,20171231,20171231,1,1,1,1,1,1,1,Harbor Blvd. Line,Disney Hours 8 - 2 (All days of week),,horizontal
139,1696,,20180101,20180101,1,1,1,1,1,1,1,Harbor Blvd. Line,Disney Hours 9-11 (All days of week),,horizontal
140,1697,,20180101,20180101,1,1,1,1,1,1,1,Harbor Blvd. Line,Disney Hours 9-11 (All days of week),,horizontal
141,1696,,20180102,20180107,1,1,1,1,1,1,1,Harbor Blvd. Line,Disney Hours 8-12 (All days of week),,horizontal
142,1697,,20180102,20180107,1,1,1,1,1,1,1,Harbor Blvd. Line,Disney Hours 8-12 (All days of week),,horizontal
143,1696,,20180108,20180111,1,1,1,1,1,1,1,Harbor Blvd. Line,Disney Hours 9-9 (All days of week),,horizontal
144,1697,,20180108,20180111,1,1,1,1,1,1,1,Harbor Blvd. Line,Disney Hours 9-9 (All days of week),,horizontal
145,1696,,20180112,20180112,1,1,1,1,1,1,1,Harbor Blvd. Line,Disney Hours 9-12 (All days of week),,horizontal
146,1697,,20180112,20180112,1,1,1,1,1,1,1,Harbor Blvd. Line,Disney Hours 9-12 (All days of week),,horizontal
147,1696,,20180113,20180114,1,1,1,1,1,1,1,Harbor Blvd. Line,Disney Hours 8-12 (All days of week),,horizontal
148,1697,,20180113,20180114,1,1,1,1,1,1,1,Harbor Blvd. Line,Disney Hours 8-12 (All days of week),,horizontal
149,1696,,20180115,20180115,1,1,1,1,1,1,1,Harbor Blvd. Line,Disney Hours 8-11 (All days of week),,horizontal
150,1697,,20180115,20180115,1,1,1,1,1,1,1,Harbor Blvd. Line,Disney Hours 8-11 (All days of week),,horizontal
151,1696,,20180116,20180117,1,1,1,1,1,1,1,Harbor Blvd. Line,Disney Hours 10-9 (All days of week),,horizontal
152,1697,,20180116,20180117,1,1,1,1,1,1,1,Harbor Blvd. Line,Disney Hours 10-9 (All days of week),,horizontal
153,1696,,20180118,20180118,1,1,1,1,1,1,1,Harbor Blvd. Line,Disney Hours 10-8 (All days of week),,horizontal
154,1697,,20180118,20180118,1,1,1,1,1,1,1,Harbor Blvd. Line,Disney Hours 10-8 (All days of week),,horizontal
155,1696,,20180119,20180119,1,1,1,1,1,1,1,Harbor Blvd. Line,Disney Hours 9-11 (All days of week),,horizontal
156,1697,,20180119,20180119,1,1,1,1,1,1,1,Harbor Blvd. Line,Disney Hours 9-11 (All days of week),,horizontal
