timetable_id,stop_id,stop_sequence,stop_name,connected_routes
8,780803,4,Disneyland Main Transportation Center,14/ALO/Ayres Orange Line
9,780803,1,Disneyland Main Transportation Center,14/ALO/Ayres Orange Line
9,778180,2,ALO Hotel,14/ALO/Ayres Orange Line
9,778213,3,Convention Way N/B,"14/ALO/Ayres Orange Line, 16/Orange Line, 1/Harbor Blvd. Line, 2/Harbor Blvd. Line, 3/Grand Plaza Line"
9,780803,4,Disneyland Main Transportation Center,14/ALO/Ayres Orange Line
10,780803,1,Disneyland Main Transportation Center,14/ALO/Ayres Orange Line
10,778180,2,ALO Hotel,14/ALO/Ayres Orange Line
10,778213,3,Convention Way N/B,"14/ALO/Ayres Orange Line, 16/Orange Line, 1/Harbor Blvd. Line, 2/Harbor Blvd. Line, 3/Grand Plaza Line"
10,780803,4,Disneyland Main Transportation Center,14/ALO/Ayres Orange Line
11,780803,1,Disneyland Main Transportation Center,14/ALO/Ayres Orange Line
11,778180,2,ALO Hotel,14/ALO/Ayres Orange Line
11,778213,3,Convention Way N/B,"14/ALO/Ayres Orange Line, 16/Orange Line, 1/Harbor Blvd. Line, 2/Harbor Blvd. Line, 3/Grand Plaza Line"
11,780803,4,Disneyland Main Transportation Center,14/ALO/Ayres Orange Line
12,780803,1,Disneyland Main Transportation Center,14/ALO/Ayres Orange Line
12,778180,2,ALO Hotel,14/ALO/Ayres Orange Line
12,778213,3,Convention Way N/B,"14/ALO/Ayres Orange Line, 16/Orange Line, 1/Harbor Blvd. Line, 2/Harbor Blvd. Line, 3/Grand Plaza Line"
12,780803,4,Disneyland Main Transportation Center,14/ALO/Ayres Orange Line
13,780803,1,Disneyland Main Transportation Center,14/ALO/Ayres Orange Line
13,778180,2,ALO Hotel,14/ALO/Ayres Orange Line
13,778213,3,Convention Way N/B,"14/ALO/Ayres Orange Line, 16/Orange Line, 1/Harbor Blvd. Line, 2/Harbor Blvd. Line, 3/Grand Plaza Line"
13,780803,4,Disneyland Main Transportation Center,14/ALO/Ayres Orange Line
14,780803,1,Disneyland Main Transportation Center,14/ALO/Ayres Orange Line
14,778180,2,ALO Hotel,14/ALO/Ayres Orange Line
14,778213,3,Convention Way N/B,"14/ALO/Ayres Orange Line, 16/Orange Line, 1/Harbor Blvd. Line, 2/Harbor Blvd. Line, 3/Grand Plaza Line"
14,780803,4,Disneyland Main Transportation Center,14/ALO/Ayres Orange Line
15,780803,1,Disneyland Main Transportation Center,14/ALO/Ayres Orange Line
15,778180,2,ALO Hotel,14/ALO/Ayres Orange Line
15,778213,3,Convention Way N/B,"14/ALO/Ayres Orange Line, 16/Orange Line, 1/Harbor Blvd. Line, 2/Harbor Blvd. Line, 3/Grand Plaza Line"
15,780803,4,Disneyland Main Transportation Center,14/ALO/Ayres Orange Line
16,780803,1,Disneyland Main Transportation Center,14/ALO/Ayres Orange Line
16,778180,2,ALO Hotel,14/ALO/Ayres Orange Line
16,778213,3,Convention Way N/B,"14/ALO/Ayres Orange Line, 16/Orange Line, 1/Harbor Blvd. Line, 2/Harbor Blvd. Line, 3/Grand Plaza Line"
16,780803,4,Disneyland Main Transportation Center,14/ALO/Ayres Orange Line
17,780804,1,Disneyland Main Transportation Center,15/ARTIC Sports Complex Line
17,778201,2,Anaheim Convention Center Grand Plaza,"15/ARTIC Sports Complex Line, 18/Buena Park Line, 19/Santa Ana Line, 22/Costa Mesa/South Coast Plaza Line, 4/Grand Plaza Line, 5/Grand Plaza Line"
17,820658,3,TownePlace Suites,15/ARTIC Sports Complex Line
17,778182,4,Ayres Hotel Anaheim (Shelter stop @ hotel),15/ARTIC Sports Complex Line
17,780164,5,ARTIC,"14/ALO/Ayres Orange Line, 15/ARTIC Sports Complex Line"
17,778198,6,Stadium Crossings,15/ARTIC Sports Complex Line
17,778183,7,Garden Walk - Cheesecake Factory,"15/ARTIC Sports Complex Line, 8/Hotel Circle Clementine Line"
17,780804,8,Disneyland Main Transportation Center,15/ARTIC Sports Complex Line
18,780804,1,Disneyland Main Transportation Center,15/ARTIC Sports Complex Line
18,778201,2,Anaheim Convention Center Grand Plaza,"15/ARTIC Sports Complex Line, 18/Buena Park Line, 19/Santa Ana Line, 22/Costa Mesa/South Coast Plaza Line, 4/Grand Plaza Line, 5/Grand Plaza Line"
18,820658,3,TownePlace Suites,15/ARTIC Sports Complex Line
18,778182,4,Ayres Hotel Anaheim (Shelter stop @ hotel),15/ARTIC Sports Complex Line
18,780164,5,ARTIC,"14/ALO/Ayres Orange Line, 15/ARTIC Sports Complex Line"
18,778198,6,Stadium Crossings,15/ARTIC Sports Complex Line
18,778183,7,Garden Walk - Cheesecake Factory,"15/ARTIC Sports Complex Line, 8/Hotel Circle Clementine Line"
18,780804,8,Disneyland Main Transportation Center,15/ARTIC Sports Complex Line
19,780804,1,Disneyland Main Transportation Center,15/ARTIC Sports Complex Line
19,778201,2,Anaheim Convention Center Grand Plaza,"15/ARTIC Sports Complex Line, 18/Buena Park Line, 19/Santa Ana Line, 22/Costa Mesa/South Coast Plaza Line, 4/Grand Plaza Line, 5/Grand Plaza Line"
19,820658,3,TownePlace Suites,15/ARTIC Sports Complex Line
19,778182,4,Ayres Hotel Anaheim (Shelter stop @ hotel),15/ARTIC Sports Complex Line
19,780164,5,ARTIC,"14/ALO/Ayres Orange Line, 15/ARTIC Sports Complex Line"
19,778198,6,Stadium Crossings,15/ARTIC Sports Complex Line
19,778183,7,Garden Walk - Cheesecake Factory,"15/ARTIC Sports Complex Line, 8/Hotel Circle Clementine Line"
19,780804,8,Disneyland Main Transportation Center,15/ARTIC Sports Complex Line
20,780804,1,Disneyland Main Transportation Center,15/ARTIC Sports Complex Line
20,778201,2,Anaheim Convention Center Grand Plaza,"15/ARTIC Sports Complex Line, 18/Buena Park Line, 19/Santa Ana Line, 22/Costa Mesa/South Coast Plaza Line, 4/Grand Plaza Line, 5/Grand Plaza Line"
20,820658,3,TownePlace Suites,15/ARTIC Sports Complex Line
20,778182,4,Ayres Hotel Anaheim (Shelter stop @ hotel),15/ARTIC Sports Complex Line
20,780164,5,ARTIC,"14/ALO/Ayres Orange Line, 15/ARTIC Sports Complex Line"
20,778198,6,Stadium Crossings,15/ARTIC Sports Complex Line
20,778183,7,Garden Walk - Cheesecake Factory,"15/ARTIC Sports Complex Line, 8/Hotel Circle Clementine Line"
20,780804,8,Disneyland Main Transportation Center,15/ARTIC Sports Complex Line
21,780804,1,Disneyland Main Transportation Center,15/ARTIC Sports Complex Line
21,778201,2,Anaheim Convention Center Grand Plaza,"15/ARTIC Sports Complex Line, 18/Buena Park Line, 19/Santa Ana Line, 22/Costa Mesa/South Coast Plaza Line, 4/Grand Plaza Line, 5/Grand Plaza Line"
21,820658,3,TownePlace Suites,15/ARTIC Sports Complex Line
21,778182,4,Ayres Hotel Anaheim (Shelter stop @ hotel),15/ARTIC Sports Complex Line
21,780164,5,ARTIC,"14/ALO/Ayres Orange Line, 15/ARTIC Sports Complex Line"
21,778198,6,Stadium Crossings,15/ARTIC Sports Complex Line
21,778183,7,Garden Walk - Cheesecake Factory,"15/ARTIC Sports Complex Line, 8/Hotel Circle Clementine Line"
21,780804,8,Disneyland Main Transportation Center,15/ARTIC Sports Complex Line
22,780804,1,Disneyland Main Transportation Center,15/ARTIC Sports Complex Line
22,778201,2,Anaheim Convention Center Grand Plaza,"15/ARTIC Sports Complex Line, 18/Buena Park Line, 19/Santa Ana Line, 22/Costa Mesa/South Coast Plaza Line, 4/Grand Plaza Line, 5/Grand Plaza Line"
22,820658,3,TownePlace Suites,15/ARTIC Sports Complex Line
22,778182,4,Ayres Hotel Anaheim (Shelter stop @ hotel),15/ARTIC Sports Complex Line
22,780164,5,ARTIC,"14/ALO/Ayres Orange Line, 15/ARTIC Sports Complex Line"
22,778198,6,Stadium Crossings,15/ARTIC Sports Complex Line
22,778183,7,Garden Walk - Cheesecake Factory,"15/ARTIC Sports Complex Line, 8/Hotel Circle Clementine Line"
22,780804,8,Disneyland Main Transportation Center,15/ARTIC Sports Complex Line
23,780804,1,Disneyland Main Transportation Center,15/ARTIC Sports Complex Line
23,778201,2,Anaheim Convention Center Grand Plaza,"15/ARTIC Sports Complex Line, 18/Buena Park Line, 19/Santa Ana Line, 22/Costa Mesa/South Coast Plaza Line, 4/Grand Plaza Line, 5/Grand Plaza Line"
23,820658,3,TownePlace Suites,15/ARTIC Sports Complex Line
23,778182,4,Ayres Hotel Anaheim (Shelter stop @ hotel),15/ARTIC Sports Complex Line
23,780164,5,ARTIC,"14/ALO/Ayres Orange Line, 15/ARTIC Sports Complex Line"
23,778198,6,Stadium Crossings,15/ARTIC Sports Complex Line
23,778183,7,Garden Walk - Cheesecake Factory,"15/ARTIC Sports Complex Line, 8/Hotel Circle Clementine Line"
23,780804,8,Disneyland Main Transportation Center,15/ARTIC Sports Complex Line
24,780804,1,Disneyland Main Transportation Center,15/ARTIC Sports Complex Line
24,778201,2,Anaheim Convention Center Grand Plaza,"15/ARTIC Sports Complex Line, 18/Buena Park Line, 19/Santa Ana Line, 22/Costa Mesa/South Coast Plaza Line, 4/Grand Plaza Line, 5/Grand Plaza Line"
24,820658,3,TownePlace Suites,15/ARTIC Sports Complex Line
24,778182,4,Ayres Hotel Anaheim (Shelter stop @ hotel),15/ARTIC Sports Complex Line
24,780164,5,ARTIC,"14/ALO/Ayres Orange Line, 15/ARTIC Sports Complex Line"
24,778198,6,Stadium Crossings,15/ARTIC Sports Complex Line
24,778183,7,Garden Walk - Cheesecake Factory,"15/ARTIC Sports Complex Line, 8/Hotel Circle Clementine Line"
24,780804,8,Disneyland Main Transportation Center,15/ARTIC Sports Complex Line
25,780804,1,Disneyland Main Transportation Center,15/ARTIC Sports Complex Line
25,778201,2,Anaheim Convention Center Grand Plaza,"15/ARTIC Sports Complex Line, 18/Buena Park Line, 19/Santa Ana Line, 22/Costa Mesa/South Coast Plaza Line, 4/Grand Plaza Line, 5/Grand Plaza Line"
25,820658,3,TownePlace Suites,15/ARTIC Sports Complex Line
25,778182,4,Ayres Hotel Anaheim (Shelter stop @ hotel),15/ARTIC Sports Complex Line
25,780164,5,ARTIC,"14/ALO/Ayres Orange Line, 15/ARTIC Sports Complex Line"
25,778198,6,Stadium Crossings,15/ARTIC Sports Complex Line
25,778183,7,Garden Walk - Cheesecake Factory,"15/ARTIC Sports Complex Line, 8/Hotel Circle Clementine Line"
25,780804,8,Disneyland Main Transportation Center,15/ARTIC Sports Complex Line
26,780804,1,Disneyland Main Transportation Center,15/ARTIC Sports Complex Line
26,778201,2,Anaheim Convention Center Grand Plaza,"15/ARTIC Sports Complex Line, 18/Buena Park Line, 19/Santa Ana Line, 22/Costa Mesa/South Coast Plaza Line, 4/Grand Plaza Line, 5/Grand Plaza Line"
26,820658,3,TownePlace Suites,15/ARTIC Sports Complex Line
26,778182,4,Ayres Hotel Anaheim (Shelter stop @ hotel),15/ARTIC Sports Complex Line
26,780164,5,ARTIC,"14/ALO/Ayres Orange Line, 15/ARTIC Sports Complex Line"
26,778198,6,Stadium Crossings,15/ARTIC Sports Complex Line
26,778183,7,Garden Walk - Cheesecake Factory,"15/ARTIC Sports Complex Line, 8/Hotel Circle Clementine Line"
26,780804,8,Disneyland Main Transportation Center,15/ARTIC Sports Complex Line
27,780804,1,Disneyland Main Transportation Center,15/ARTIC Sports Complex Line
27,778201,2,Anaheim Convention Center Grand Plaza,"15/ARTIC Sports Complex Line, 18/Buena Park Line, 19/Santa Ana Line, 22/Costa Mesa/South Coast Plaza Line, 4/Grand Plaza Line, 5/Grand Plaza Line"
27,820658,3,TownePlace Suites,15/ARTIC Sports Complex Line
27,778182,4,Ayres Hotel Anaheim (Shelter stop @ hotel),15/ARTIC Sports Complex Line
27,780164,5,ARTIC,"14/ALO/Ayres Orange Line, 15/ARTIC Sports Complex Line"
27,778198,6,Stadium Crossings,15/ARTIC Sports Complex Line
27,778183,7,Garden Walk - Cheesecake Factory,"15/ARTIC Sports Complex Line, 8/Hotel Circle Clementine Line"
27,780804,8,Disneyland Main Transportation Center,15/ARTIC Sports Complex Line
28,780804,1,Disneyland Main Transportation Center,15/ARTIC Sports Complex Line
28,778201,2,Anaheim Convention Center Grand Plaza,"15/ARTIC Sports Complex Line, 18/Buena Park Line, 19/Santa Ana Line, 22/Costa Mesa/South Coast Plaza Line, 4/Grand Plaza Line, 5/Grand Plaza Line"
28,820658,3,TownePlace Suites,15/ARTIC Sports Complex Line
28,778182,4,Ayres Hotel Anaheim (Shelter stop @ hotel),15/ARTIC Sports Complex Line
28,780164,5,ARTIC,"14/ALO/Ayres Orange Line, 15/ARTIC Sports Complex Line"
28,778198,6,Stadium Crossings,15/ARTIC Sports Complex Line
28,778183,7,Garden Walk - Cheesecake Factory,"15/ARTIC Sports Complex Line, 8/Hotel Circle Clementine Line"
28,780804,8,Disneyland Main Transportation Center,15/ARTIC Sports Complex Line
29,780804,1,Disneyland Main Transportation Center,15/ARTIC Sports Complex Line
29,778201,2,Anaheim Convention Center Grand Plaza,"15/ARTIC Sports Complex Line, 18/Buena Park Line, 19/Santa Ana Line, 22/Costa Mesa/South Coast Plaza Line, 4/Grand Plaza Line, 5/Grand Plaza Line"
29,820658,3,TownePlace Suites,15/ARTIC Sports Complex Line
29,778182,4,Ayres Hotel Anaheim (Shelter stop @ hotel),15/ARTIC Sports Complex Line
29,780164,5,ARTIC,"14/ALO/Ayres Orange Line, 15/ARTIC Sports Complex Line"
29,778198,6,Stadium Crossings,15/ARTIC Sports Complex Line
29,778183,7,Garden Walk - Cheesecake Factory,"15/ARTIC Sports Complex Line, 8/Hotel Circle Clementine Line"
29,780804,8,Disneyland Main Transportation Center,15/ARTIC Sports Complex Line
30,780804,1,Disneyland Main Transportation Center,15/ARTIC Sports Complex Line
30,778201,2,Anaheim Convention Center Grand Plaza,"15/ARTIC Sports Complex Line, 18/Buena Park Line, 19/Santa Ana Line, 22/Costa Mesa/South Coast Plaza Line, 4/Grand Plaza Line, 5/Grand Plaza Line"
30,820658,3,TownePlace Suites,15/ARTIC Sports Complex Line
30,778182,4,Ayres Hotel Anaheim (Shelter stop @ hotel),15/ARTIC Sports Complex Line
30,780164,5,ARTIC,"14/ALO/Ayres Orange Line, 15/ARTIC Sports Complex Line"
30,778198,6,Stadium Crossings,15/ARTIC Sports Complex Line
30,778183,7,Garden Walk - Cheesecake Factory,"15/ARTIC Sports Complex Line, 8/Hotel Circle Clementine Line"
30,780804,8,Disneyland Main Transportation Center,15/ARTIC Sports Complex Line
31,780804,1,Disneyland Main Transportation Center,15/ARTIC Sports Complex Line
31,778201,2,Anaheim Convention Center Grand Plaza,"15/ARTIC Sports Complex Line, 18/Buena Park Line, 19/Santa Ana Line, 22/Costa Mesa/South Coast Plaza Line, 4/Grand Plaza Line, 5/Grand Plaza Line"
31,820658,3,TownePlace Suites,15/ARTIC Sports Complex Line
31,778182,4,Ayres Hotel Anaheim (Shelter stop @ hotel),15/ARTIC Sports Complex Line
31,780164,5,ARTIC,"14/ALO/Ayres Orange Line, 15/ARTIC Sports Complex Line"
31,778198,6,Stadium Crossings,15/ARTIC Sports Complex Line
31,778183,7,Garden Walk - Cheesecake Factory,"15/ARTIC Sports Complex Line, 8/Hotel Circle Clementine Line"
31,780804,8,Disneyland Main Transportation Center,15/ARTIC Sports Complex Line
32,780804,1,Disneyland Main Transportation Center,15/ARTIC Sports Complex Line
32,778201,2,Anaheim Convention Center Grand Plaza,"15/ARTIC Sports Complex Line, 18/Buena Park Line, 19/Santa Ana Line, 22/Costa Mesa/South Coast Plaza Line, 4/Grand Plaza Line, 5/Grand Plaza Line"
32,820658,3,TownePlace Suites,15/ARTIC Sports Complex Line
32,778182,4,Ayres Hotel Anaheim (Shelter stop @ hotel),15/ARTIC Sports Complex Line
32,780164,5,ARTIC,"14/ALO/Ayres Orange Line, 15/ARTIC Sports Complex Line"
32,778198,6,Stadium Crossings,15/ARTIC Sports Complex Line
32,778183,7,Garden Walk - Cheesecake Factory,"15/ARTIC Sports Complex Line, 8/Hotel Circle Clementine Line"
32,780804,8,Disneyland Main Transportation Center,15/ARTIC Sports Complex Line
33,780800,1,Disneyland Main Transportation Center,11/Ball Road Line
33,778174,2,Holiday Inn Hotel & Suites,11/Ball Road Line
33,778228,3,Springhill Suites Anaheim Maingate,11/Ball Road Line
33,2383953,4,Staybridge Suites Anaheim at the Park,11/Ball Road Line
33,780161,5,Ball Road at Cast Way (OCTA bus stop),11/Ball Road Line
33,778176,6,Hotel Menage,11/Ball Road Line
33,780800,7,Disneyland Main Transportation Center,11/Ball Road Line
34,780800,1,Disneyland Main Transportation Center,11/Ball Road Line
34,778174,2,Holiday Inn Hotel & Suites,11/Ball Road Line
34,778228,3,Springhill Suites Anaheim Maingate,11/Ball Road Line
34,2383953,4,Staybridge Suites Anaheim at the Park,11/Ball Road Line
34,780161,5,Ball Road at Cast Way (OCTA bus stop),11/Ball Road Line
34,778176,6,Hotel Menage,11/Ball Road Line
34,780800,7,Disneyland Main Transportation Center,11/Ball Road Line
35,780800,1,Disneyland Main Transportation Center,11/Ball Road Line
35,778174,2,Holiday Inn Hotel & Suites,11/Ball Road Line
35,778228,3,Springhill Suites Anaheim Maingate,11/Ball Road Line
35,2383953,4,Staybridge Suites Anaheim at the Park,11/Ball Road Line
35,780161,5,Ball Road at Cast Way (OCTA bus stop),11/Ball Road Line
35,778176,6,Hotel Menage,11/Ball Road Line
35,780800,7,Disneyland Main Transportation Center,11/Ball Road Line
36,780800,1,Disneyland Main Transportation Center,11/Ball Road Line
36,778174,2,Holiday Inn Hotel & Suites,11/Ball Road Line
36,778228,3,Springhill Suites Anaheim Maingate,11/Ball Road Line
36,2383953,4,Staybridge Suites Anaheim at the Park,11/Ball Road Line
36,780161,5,Ball Road at Cast Way (OCTA bus stop),11/Ball Road Line
36,778176,6,Hotel Menage,11/Ball Road Line
36,780800,7,Disneyland Main Transportation Center,11/Ball Road Line
37,780800,1,Disneyland Main Transportation Center,11/Ball Road Line
37,778174,2,Holiday Inn Hotel & Suites,11/Ball Road Line
37,778228,3,Springhill Suites Anaheim Maingate,11/Ball Road Line
37,2383953,4,Staybridge Suites Anaheim at the Park,11/Ball Road Line
37,780161,5,Ball Road at Cast Way (OCTA bus stop),11/Ball Road Line
37,778176,6,Hotel Menage,11/Ball Road Line
37,780800,7,Disneyland Main Transportation Center,11/Ball Road Line
38,780800,1,Disneyland Main Transportation Center,11/Ball Road Line
38,778174,2,Holiday Inn Hotel & Suites,11/Ball Road Line
38,778228,3,Springhill Suites Anaheim Maingate,11/Ball Road Line
38,2383953,4,Staybridge Suites Anaheim at the Park,11/Ball Road Line
38,780161,5,Ball Road at Cast Way (OCTA bus stop),11/Ball Road Line
38,778176,6,Hotel Menage,11/Ball Road Line
38,780800,7,Disneyland Main Transportation Center,11/Ball Road Line
39,780800,1,Disneyland Main Transportation Center,11/Ball Road Line
39,778174,2,Holiday Inn Hotel & Suites,11/Ball Road Line
39,778228,3,Springhill Suites Anaheim Maingate,11/Ball Road Line
39,2383953,4,Staybridge Suites Anaheim at the Park,11/Ball Road Line
39,780161,5,Ball Road at Cast Way (OCTA bus stop),11/Ball Road Line
39,778176,6,Hotel Menage,11/Ball Road Line
39,780800,7,Disneyland Main Transportation Center,11/Ball Road Line
40,780800,1,Disneyland Main Transportation Center,11/Ball Road Line
40,778174,2,Holiday Inn Hotel & Suites,11/Ball Road Line
40,778228,3,Springhill Suites Anaheim Maingate,11/Ball Road Line
40,2383953,4,Staybridge Suites Anaheim at the Park,11/Ball Road Line
40,780161,5,Ball Road at Cast Way (OCTA bus stop),11/Ball Road Line
40,778176,6,Hotel Menage,11/Ball Road Line
40,780800,7,Disneyland Main Transportation Center,11/Ball Road Line
41,780800,1,Disneyland Main Transportation Center,11/Ball Road Line
41,778174,2,Holiday Inn Hotel & Suites,11/Ball Road Line
41,778228,3,Springhill Suites Anaheim Maingate,11/Ball Road Line
41,2383953,4,Staybridge Suites Anaheim at the Park,11/Ball Road Line
41,780161,5,Ball Road at Cast Way (OCTA bus stop),11/Ball Road Line
41,778176,6,Hotel Menage,11/Ball Road Line
41,780800,7,Disneyland Main Transportation Center,11/Ball Road Line
42,780800,1,Disneyland Main Transportation Center,11/Ball Road Line
42,778174,2,Holiday Inn Hotel & Suites,11/Ball Road Line
42,778228,3,Springhill Suites Anaheim Maingate,11/Ball Road Line
42,2383953,4,Staybridge Suites Anaheim at the Park,11/Ball Road Line
42,780161,5,Ball Road at Cast Way (OCTA bus stop),11/Ball Road Line
42,778176,6,Hotel Menage,11/Ball Road Line
42,780800,7,Disneyland Main Transportation Center,11/Ball Road Line
43,780800,1,Disneyland Main Transportation Center,11/Ball Road Line
43,778174,2,Holiday Inn Hotel & Suites,11/Ball Road Line
43,778228,3,Springhill Suites Anaheim Maingate,11/Ball Road Line
43,2383953,4,Staybridge Suites Anaheim at the Park,11/Ball Road Line
43,780161,5,Ball Road at Cast Way (OCTA bus stop),11/Ball Road Line
43,778176,6,Hotel Menage,11/Ball Road Line
43,780800,7,Disneyland Main Transportation Center,11/Ball Road Line
44,780800,1,Disneyland Main Transportation Center,11/Ball Road Line
44,778174,2,Holiday Inn Hotel & Suites,11/Ball Road Line
44,778228,3,Springhill Suites Anaheim Maingate,11/Ball Road Line
44,2383953,4,Staybridge Suites Anaheim at the Park,11/Ball Road Line
44,780161,5,Ball Road at Cast Way (OCTA bus stop),11/Ball Road Line
44,778176,6,Hotel Menage,11/Ball Road Line
44,780800,7,Disneyland Main Transportation Center,11/Ball Road Line
45,780800,1,Disneyland Main Transportation Center,11/Ball Road Line
45,778174,2,Holiday Inn Hotel & Suites,11/Ball Road Line
45,778228,3,Springhill Suites Anaheim Maingate,11/Ball Road Line
45,2383953,4,Staybridge Suites Anaheim at the Park,11/Ball Road Line
45,780161,5,Ball Road at Cast Way (OCTA bus stop),11/Ball Road Line
45,778176,6,Hotel Menage,11/Ball Road Line
45,780800,7,Disneyland Main Transportation Center,11/Ball Road Line
46,780800,1,Disneyland Main Transportation Center,11/Ball Road Line
46,778174,2,Holiday Inn Hotel & Suites,11/Ball Road Line
46,778228,3,Springhill Suites Anaheim Maingate,11/Ball Road Line
46,2383953,4,Staybridge Suites Anaheim at the Park,11/Ball Road Line
46,780161,5,Ball Road at Cast Way (OCTA bus stop),11/Ball Road Line
46,778176,6,Hotel Menage,11/Ball Road Line
46,780800,7,Disneyland Main Transportation Center,11/Ball Road Line
47,780800,1,Disneyland Main Transportation Center,11/Ball Road Line
47,778174,2,Holiday Inn Hotel & Suites,11/Ball Road Line
47,778228,3,Springhill Suites Anaheim Maingate,11/Ball Road Line
47,2383953,4,Staybridge Suites Anaheim at the Park,11/Ball Road Line
47,780161,5,Ball Road at Cast Way (OCTA bus stop),11/Ball Road Line
47,778176,6,Hotel Menage,11/Ball Road Line
47,780800,7,Disneyland Main Transportation Center,11/Ball Road Line
48,780800,1,Disneyland Main Transportation Center,11/Ball Road Line
48,778174,2,Holiday Inn Hotel & Suites,11/Ball Road Line
48,778228,3,Springhill Suites Anaheim Maingate,11/Ball Road Line
48,2383953,4,Staybridge Suites Anaheim at the Park,11/Ball Road Line
48,780161,5,Ball Road at Cast Way (OCTA bus stop),11/Ball Road Line
48,778176,6,Hotel Menage,11/Ball Road Line
48,780800,7,Disneyland Main Transportation Center,11/Ball Road Line
49,780807,1,Disneyland Main Transportation Center,18/Buena Park Line
49,778154,2,Portofino Inn & Suites,"18/Buena Park Line, 19/Santa Ana Line, 1/Harbor Blvd. Line, 2/Harbor Blvd. Line, 3/Grand Plaza Line"
49,778201,3,Anaheim Convention Center Grand Plaza,"15/ARTIC Sports Complex Line, 18/Buena Park Line, 19/Santa Ana Line, 22/Costa Mesa/South Coast Plaza Line, 4/Grand Plaza Line, 5/Grand Plaza Line"
49,778227,4,Harbor & Katella,"18/Buena Park Line, 1/Harbor Blvd. Line, 2/Harbor Blvd. Line, 3/Grand Plaza Line, 9/Katella Line"
49,778149,5,Beach Blvd.,18/Buena Park Line
49,778211,6,Knotts Berry Farm ,18/Buena Park Line
49,778207,7,Dad Miller Golf Course & Gilbert Ave.,18/Buena Park Line
49,780770,8,Lincoln & Euclid (WSS Shoe Store),18/Buena Park Line
49,780807,9,Disneyland Main Transportation Center,18/Buena Park Line
50,778216,1,Anaheim Canyon Metrolink Station ,17/Canyon Line
50,780774,2,Kaiser Permanente,17/Canyon Line
50,2388556,3,Styles for Less Corporate Offices	,17/Canyon Line
50,2388558,4,Orange County Social Services,17/Canyon Line
50,778217,5,St. College & La Palma w/b,17/Canyon Line
50,778219,6,Anaheim City Hall/Senior Center ,17/Canyon Line
50,778221,7,Anaheim Police Department (OCTA stop corner of Harbor/Broadway),17/Canyon Line
