stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id
95102,95102,Laguna Blvd at Dwight Rd (WB),,38.42481079509978,-121.4603989613464,zoneforstop_ETRANS_2369
95592,95592,Bradshaw at Vintage Park Dr,,38.463680000000004,-121.33494494225998,zoneforstop_ETRANS_2371
95107,95107,Laguna Blvd. at Harbour Point Dr.(SB),,38.427176068755884,-121.48081349948043,zoneforstop_ETRANS_2372
95690,95690,Calvine Rd at Bradshaw Rd (WB),,38.45288000009,-121.3356497883791,zoneforstop_ETRANS_2373
95018,95018,Calvine Rd at Kingsbridge Dr (WB),,38.45282677797408,-121.34938811621194,zoneforstop_ETRANS_2374
95019,95019,Calvine Rd at Waterman Rd (WB),,38.45285000009,-121.35422140359401,zoneforstop_ETRANS_2375
95020,95020,Calvine Rd at Grand Cru Dr (WB),,38.45280663015769,-121.36121347031606,zoneforstop_ETRANS_2376
95022,95022,Elk Grove-Florin Rd at Calvine Rd (SB),,38.45163159560975,-121.37189664770082,zoneforstop_ETRANS_2377
95023,95023,Elk Grove-Florin Rd at Silverberry Ave,,38.44871335224466,-121.37188491841702,zoneforstop_ETRANS_2378
95024,95024,Elk Grove-Florin Rd at Black Kite Dr,,38.44465875817905,-121.3718622080415,zoneforstop_ETRANS_2379
95025,95025,Elk Grove-Florin Rd at Four Seasons Dr,,38.44225874388606,-121.37184671513612,zoneforstop_ETRANS_2380
95026,95026,Elk Grove-Florin Rd at Avalon Falls,,38.440044583497794,-121.37184248483888,zoneforstop_ETRANS_2381
95582,95582,Elk Grove-Florin Rd at Sheldon Rd (SB),,38.437187068550486,-121.37182975288252,zoneforstop_ETRANS_2382
95299,95299,Elk Grove-Florin Rd at Camden Dr (SB),,38.42669137398924,-121.37182488336664,zoneforstop_ETRANS_2383
95396,95396,Bond Rd at Elk Grove-Florin Rd (WB),,38.42364000009,-121.37249797582655,zoneforstop_ETRANS_2384
95397,95397,Bond Rd at Terra Linda Dr (WB),,38.42360648927097,-121.37883976390418,zoneforstop_ETRANS_2385
95398,95398,Bond Rd at Egret Dr (WB),,38.42354209529973,-121.38291372945494,zoneforstop_ETRANS_2386
95399,95399,Bond Rd at Emerald Crest Dr (WB),,38.42355000009,-121.38564616441386,zoneforstop_ETRANS_2387
95400,95400,Bond Rd at Elk Crest Dr (WB),,38.42361832594667,-121.38835839578326,zoneforstop_ETRANS_2388
95205,95205,Bond Rd at East Stockton Blvd (SB),,38.42388091233021,-121.39110312750886,zoneforstop_ETRANS_2389
95237,95237,Laguna Springs Dr at Laguna Blvd (SB),,38.422199790597226,-121.39971368391238,zoneforstop_ETRANS_2390
95694,95694,Longleaf Dr at Laguna Springs Dr (SB),,38.41775940402195,-121.40089866701386,zoneforstop_ETRANS_2391
95629,95629,Big Horn Blvd at Monetta Dr (NB),,38.41836677934953,-121.4062851298729,zoneforstop_ETRANS_2392
95630,95630,Big Horn Blvd at Laguna Blvd (NB),,38.42062380187052,-121.40619984602168,zoneforstop_ETRANS_2393
95091,95091,Laguna Blvd at Big Horn Blvd (SB),,38.421954991260854,-121.40739998881872,zoneforstop_ETRANS_2394
95092,95092,Laguna Blvd at Trenholm Dr (WB),,38.42345866856966,-121.41327924496927,zoneforstop_ETRANS_2395
95094,95094,Laguna Blvd at Bruceville Rd (WB),,38.42360178292739,-121.41880140125062,zoneforstop_ETRANS_2396
95095,95095,Laguna Blvd at Di Lusso Dr (WB),,38.42354000009,-121.4253535866734,zoneforstop_ETRANS_2397
95096,95096,Laguna Blvd at Old Creek Dr (WB),,38.42352133122899,-121.43049308026394,zoneforstop_ETRANS_2398
95097,95097,Laguna Blvd at Laguna Park Dr (WB),,38.42349805080998,-121.43831451330935,zoneforstop_ETRANS_2399
95098,95098,Laguna Blvd at Laguna Manor Dr (WB),,38.42348942710496,-121.44097527426143,zoneforstop_ETRANS_2400
95099,95099,Laguna Blvd at Laguna Crest Way (WB),,38.423453837898165,-121.44482906393162,zoneforstop_ETRANS_2401
95105,95105,Laguna Blvd at Laguna Main St (WB),,38.42812000009,-121.47090822458284,zoneforstop_ETRANS_2402
95106,95106,Laguna Blvd at Apple Computer (WB),,38.42811000009,-121.47406250238532,zoneforstop_ETRANS_2403
95108,95108,Harbour Point Dr at Longport Ct (SB),,38.42479626200924,-121.48080337659862,zoneforstop_ETRANS_2406
95109,95109,Harbour Point Dr at Buckminster Dr (SB),,38.42161959813434,-121.48146004470668,zoneforstop_ETRANS_2407
95110,95110,Harbour Point Dr at Bastona Dr (SB),,38.419313087342665,-121.48150532630649,zoneforstop_ETRANS_2408
95111,95111,Harbour Point Dr at Galen Dr (SB),,38.41685388340662,-121.48068668183117,zoneforstop_ETRANS_2409
95112,95112,Harbour Point Dr at Maritime Dr (SB),,38.41450844999961,-121.47978353742637,zoneforstop_ETRANS_2410
95113,95113,Harbour Point Dr at Maritime Dr (SB),,38.4108562550065,-121.47737354146325,zoneforstop_ETRANS_2411
95460,95460,Harbour Point Dr. at Elk Grove Blvd (NB),,38.40891856256093,-121.47736206607945,zoneforstop_ETRANS_2412
95114,95114,Elk Grove Blvd at W Taron Dr (SB),,38.40803682595267,-121.47647011479864,zoneforstop_ETRANS_2413
95115,95115,Elk Grove Blvd at Waterfowl Dr (EB),,38.40634834018583,-121.47401780408384,zoneforstop_ETRANS_2414
95116,95116,Elk Grove Blvd at Stonelake Club Dr (EB),,38.40417841547045,-121.47061865762684,zoneforstop_ETRANS_2415
95117,95117,Elk Grove Blvd at East Taron Dr (EB),,38.40387523737282,-121.46672316122947,zoneforstop_ETRANS_2416
95118,95118,Elk Grove Blvd at Shore Lake Dr (EB),,38.40472167294461,-121.46404327522656,zoneforstop_ETRANS_2417
95440,95440,Elk Grove Blvd at Four Winds Dr (EB),,38.40769794613735,-121.46022689329537,zoneforstop_ETRANS_2418
95356,95356,Fire Poppy Dr at Vineland Dr (NB),,38.4069529822446,-121.44094095153115,zoneforstop_ETRANS_2419
95357,95357,Fire Poppy Dr at Iris Meadow Wy (SB),,38.40503681473308,-121.44092484893842,zoneforstop_ETRANS_2420
95358,95358,Fire Poppy Dr at Fox Trotter Wy (SB),,38.40252626932971,-121.44089074692208,zoneforstop_ETRANS_2421
95359,95359,Fire Poppy Dr at Blossom Ranch Dr (SB),,38.399627958030116,-121.4406319487025,zoneforstop_ETRANS_2422
95256,95256,Bellaterra Dr at Fire Poppy Dr (WB),,38.39779863905088,-121.43994663985451,zoneforstop_ETRANS_2423
95257,95257,Bellaterra Dr at Gold Poppy Wy (WB),,38.39554829128978,-121.44111483386446,zoneforstop_ETRANS_2424
95258,95258,Whitelock Pkwy at Bellaterra Dr (EB),,38.393699999910005,-121.44042089581313,zoneforstop_ETRANS_2425
95259,95259,Whiteloack Pkwy at Atkins Dr (EB),,38.3937131849077,-121.43738082983377,zoneforstop_ETRANS_2426
95260,95260,Whitelock Pkwy at Shana Wy (EB),,38.3937336489993,-121.43470348755632,zoneforstop_ETRANS_2427
95692,95692,Bruceville Rd at Bilby Rd (NB),,38.37991113893142,-121.41729009498108,zoneforstop_ETRANS_2428
95621,95621,Whitelock Pkwy at Bruceville Rd (EB),,38.39402999991,-121.41677588224366,zoneforstop_ETRANS_2429
95622,95622,Whitelock Pkwy at Ped Crosswalk (EB),,38.39406999991001,-121.40841409564223,zoneforstop_ETRANS_2430
95623,95623,Big Horn Blvd at Whitelock Pkwy (NB),,38.39515920999638,-121.39904643595348,zoneforstop_ETRANS_2431
95637,95637,Whitelock Pkwy at Bighorn Blvd (WB),,38.39458538685203,-121.40013445595997,zoneforstop_ETRANS_2435
95638,95638,Whitelock Pkwy at Ped Crosswalk (WB),,38.39435000009,-121.40835911036311,zoneforstop_ETRANS_2436
95265,95265,Bruceville Rd at Whitelock Pkwy (SB),,38.39331317493729,-121.41788223656803,zoneforstop_ETRANS_2437
95266,95266,Bruceville Rd at Quail Run Ln (SB),,38.39022182752148,-121.41754310150026,zoneforstop_ETRANS_2438
95365,95365,Franklin High Rd at Coop Dr (NB),,38.38596251810431,-121.4338221662274,zoneforstop_ETRANS_2439
95366,95366,Franklin High Rd at Jefjen Wy (NB),,38.38976233103275,-121.43398003723875,zoneforstop_ETRANS_2440
95367,95367,Franklin High Rd at Hewitt Wy (NB),,38.39118559469907,-121.43306291135323,zoneforstop_ETRANS_2441
95368,95368,Franklin High Rd at Whitelock Pkwy (Library) (SB),,38.3926689460653,-121.43187392393261,zoneforstop_ETRANS_2442
95432,95432,Whitelock Pkwy at Franklin High Rd (WB),,38.39402900248763,-121.43219382922615,zoneforstop_ETRANS_2443
95280,95280,Bellaterra Dr at Whitelock Pkwy (NB),,38.3942281233246,-121.4408751682323,zoneforstop_ETRANS_2444
95281,95281,Bellaterra Dr at Gold Poppy Wy (NB),,38.39558192582753,-121.44088516608215,zoneforstop_ETRANS_2445
95369,95369,Fire Poppy Dr at Bellatera Dr (NB),,38.39876058083113,-121.43962524116888,zoneforstop_ETRANS_2446
95370,95370,Fire Poppy Dr at Blossom Ranch Dr (NB),,38.3996710822573,-121.44040555209585,zoneforstop_ETRANS_2447
95371,95371,Fire Poppy Dr at Summer Glen Wy (NB),,38.40223379326895,-121.44065709222939,zoneforstop_ETRANS_2448
95372,95372,Fire Poppy Dr at Spring Flower Dr (NB),,38.4053941339917,-121.44070515049381,zoneforstop_ETRANS_2449
95373,95373,Fire Poppy Dr at Elk Grove Blvd (SB),,38.40753539319307,-121.4407197139653,zoneforstop_ETRANS_2450
95452,95452,Elk Grove Blvd at Franklin Blvd (NB),,38.40883956381012,-121.45082206416056,zoneforstop_ETRANS_2451
95453,95453,Elk Grove Blvd at Four Winds Dr (NB),,38.407826552930416,-121.46068063081569,zoneforstop_ETRANS_2452
95123,95123,Elk Grove Blvd at Shorelake Dr (NB),,38.404756910862716,-121.46475430209402,zoneforstop_ETRANS_2453
95124,95124,Elk Grove Blvd at East Taron Dr (NB),,38.40412522321254,-121.46742305169977,zoneforstop_ETRANS_2454
95125,95125,Elk Grove Blvd at Stonelake Club Dr (NB),,38.40469349647373,-121.47109266689081,zoneforstop_ETRANS_2455
95126,95126,Harbout Point Dr at Elk Grove Blvd (SB),,38.40899666451157,-121.47695472531053,zoneforstop_ETRANS_2456
95127,95127,Harbour Point Dr at Maritime Dr (NB),,38.41132860809763,-121.47714391279688,zoneforstop_ETRANS_2457
95128,95128,Harbour Point Dr at Granite Park Ln (NB),,38.414272100791415,-121.47925049422278,zoneforstop_ETRANS_2458
95129,95129,Harbour Point Dr at Galen Dr (NB),,38.41813657443626,-121.4807502050084,zoneforstop_ETRANS_2459
95130,95130,Harbour Point Dr at Buckminster Dr (NB),,38.42233771422601,-121.48081869945844,zoneforstop_ETRANS_2460
95131,95131,Harbour Point Dr at Renwick Ave (NB),,38.4259740241948,-121.4803667934566,zoneforstop_ETRANS_2461
95318,95318,East Stockton Blvd at Elkmont Wy (NB),,38.3815782983537,-121.3665204435452,zoneforstop_ETRANS_2481
95320,95320,Elk Grove-Florin Rd at Carmel Valley Wy (NB),,38.387706812685465,-121.3713151785876,zoneforstop_ETRANS_2482
95319,95319,East Stockton Blvd at Hampton Oak Dr (NB),,38.384216718029364,-121.36909615048293,zoneforstop_ETRANS_2483
95321,95321,Elk Grove-Florin Rd at Castle Park Dr (NB),,38.390444068846755,-121.37132517424146,zoneforstop_ETRANS_2484
95322,95322,Elk Grove-Florin Rd at Park Meadows Dr (NB),,38.3954505408257,-121.37133516629082,zoneforstop_ETRANS_2485
95323,95323,Elk Grove-Florin Rd at Park Wy (NB),,38.397018941933595,-121.37133827474895,zoneforstop_ETRANS_2486
95324,95324,Elk Grove-Florin Rd at Lismore Dr (NB),,38.39882824508616,-121.37135195679387,zoneforstop_ETRANS_2487
95325,95325,Elk Grove-Florin Rd at Tralee Wy (Elk Grove High School) (WB),,38.40094223030895,-121.37136515756734,zoneforstop_ETRANS_2488
95326,95326,Elk Grove-Florin Rd at Plaza Park Dr (NB),,38.403262803552124,-121.37137515388042,zoneforstop_ETRANS_2489
95327,95327,Elk Grove-Florin Rd at Emerald Park Dr (NB),,38.406177407692766,-121.3713839083944,zoneforstop_ETRANS_2490
95244,95244,Elk Grove-Florin Rd at Elk Grove Blvd (NB),,38.40994006313105,-121.37141094476719,zoneforstop_ETRANS_2491
95245,95245,Elk Grove-Florin Rd at 2nd Ave (NB),,38.41356049932076,-121.37138513751435,zoneforstop_ETRANS_2492
95328,95328,Elk Grove-Florin Rd at La Haya Wy (NB),,38.41684002675168,-121.37144513230047,zoneforstop_ETRANS_2493
95329,95329,Elk Grove-Florin Rd at Aizenberg Cir (NB),,38.41990936490565,-121.37148292849886,zoneforstop_ETRANS_2494
95330,95330,Elk Grove-Florin Rd at Vintage Oaks Apartments (NB),,38.42192557427987,-121.37143512421363,zoneforstop_ETRANS_2495
95461,95461,Laguna Blvd at Harbour Point Dr (NB),,38.427863062989694,-121.48139076189618,zoneforstop_ETRANS_2498
95626,95626,Big Horn Blvd at Elk Grove Blvd (NB),,38.40967464336849,-121.40504611936993,zoneforstop_ETRANS_2503
95627,95627,Big Horn Blvd at Red Elk Dr (NB),,38.41191394065522,-121.40579956903281,zoneforstop_ETRANS_2504
95628,95628,Big Horn Blvd at Village Tree Dr (NB),,38.414973309828014,-121.40680513526834,zoneforstop_ETRANS_2505
95147,95147,Big Horn Blvd at Laguna Blvd (NB),,38.42261217234811,-121.40626221349558,zoneforstop_ETRANS_2506
95148,95148,Big Horn Blvd at Kaiser Entrance (NB),,38.42510079631384,-121.40763783193655,zoneforstop_ETRANS_2507
95149,95149,Big Horn Blvd at New Country Ct (NB),,38.42712547182649,-121.40979525542242,zoneforstop_ETRANS_2508
95227,95227,Lewis Stein Rd at Big Horn Blvd (NB),,38.42937215374322,-121.41177712531746,zoneforstop_ETRANS_2509
95228,95228,Lewis Stein Rd at W. Stockton Blvd (NB),,38.434689211759036,-121.40851583076729,zoneforstop_ETRANS_2510
95405,95405,Sheldon Rd at Lewis Stein Rd (EB),,38.43790308066133,-121.40779107477614,zoneforstop_ETRANS_2511
95473,95473,East Stockton Blvd at Sheldon Place Dr (NB),,38.44514583089459,-121.40451257168581,zoneforstop_ETRANS_2512
95474,95474,East Stockton Blvd at Geneva Pointe Dr (NB),,38.4522751415086,-121.40721329140523,zoneforstop_ETRANS_2513
95040,95040,Calvine Rd at Power Inn Rd (NB),,38.45636886882534,-121.40611749099251,zoneforstop_ETRANS_2514
95043,95043,Power Inn Rd at Calvine Rd (SB),,38.45543985772061,-121.40568061270379,zoneforstop_ETRANS_2515
95506,95506,East Stockton Blvd at Geneva Pointe Dr (SB),,38.45228,-121.40744492409735,zoneforstop_ETRANS_2516
95235,95235,Lewis Stein Rd at Sheldon Rd (SB),,38.436920601104745,-121.4088448996428,zoneforstop_ETRANS_2517
95236,95236,Lewis Stein Rd at W. Stockton Blvd (SB),,38.43362265590344,-121.40910786113184,zoneforstop_ETRANS_2518
95087,95087,Big Horn Blvd at Ancestor Dr (EB),,38.428703577150245,-121.41178897305744,zoneforstop_ETRANS_2519
95088,95088,Big Horn Blvd at New Country Ct (SB),,38.426322595740906,-121.40922925741731,zoneforstop_ETRANS_2520
95089,95089,Big Horn Blvd at Generations Dr (SB),,38.42373078801679,-121.40695377197233,zoneforstop_ETRANS_2521
95090,95090,Big Horn Blvd at Laguna Blvd (SB),,38.42245775047606,-121.40661459277412,zoneforstop_ETRANS_2522
95632,95632,Big Horn Blvd at Village Tree Dr (SB),,38.41587299070205,-121.4069818114455,zoneforstop_ETRANS_2523
95688,95688,Big Horn Blvd at Red Elk Dr (SB),,38.41080749903639,-121.40550496728692,zoneforstop_ETRANS_2524
95633,95633,Big Horn Blvd at Elk Grove Blvd (SB),,38.40834930672486,-121.40533485420251,zoneforstop_ETRANS_2525
95071,95071,Bruceville Rd at College Entrance (SB),,38.45232919076187,-121.4181411963684,zoneforstop_ETRANS_2533
95076,95076,Bruceville Rd at Calvine Rd (SB),,38.449431758112325,-121.4181749195611,zoneforstop_ETRANS_2534
95079,95079,Bruceville Rd at Jacinto Rd (SB),,38.44637689164239,-121.41790228508155,zoneforstop_ETRANS_2535
95080,95080,Bruceville Rd at Damascas Rd (SB),,38.443104378170815,-121.41799088608931,zoneforstop_ETRANS_2536
95081,95081,Bruceville Rd at Center Pkwy (SB),,38.43932412804785,-121.41799161753116,zoneforstop_ETRANS_2537
95624,95624,Big Horn Blvd at Lotz Pkwy (NB),,38.4011196379135,-121.40204373093965,zoneforstop_ETRANS_2543
95230,95230,Sheldon Rd at Lewis Stein Rd (WB),,38.43824000009,-121.40962108969643,zoneforstop_ETRANS_2544
95231,95231,Sheldon Rd at West Wing Dr (WB),,38.43819000009,-121.4115670323273,zoneforstop_ETRANS_2545
95232,95232,Sheldon Rd at Bruceville Rd (WB),,38.43818000009,-121.41556352376989,zoneforstop_ETRANS_2546
95152,95152,Bruceville Rd at Sheldon Rd (NB),,38.43879176804782,-121.41758733674861,zoneforstop_ETRANS_2547
95153,95153,Bruceville Rd at Damascas Dr (NB),,38.443043784176226,-121.41760468052134,zoneforstop_ETRANS_2548
95154,95154,Bruceville Rd at Jacinto Rd (NB),,38.44669494909884,-121.41756084243896,zoneforstop_ETRANS_2549
95155,95155,Bruceville Rd at Calvine Rd (NB),,38.44992381999262,-121.41778507965529,zoneforstop_ETRANS_2550
95042,95042,Cosumnes River Blvd at Bruceville Rd (EB),,38.45735599824253,-121.41638408218702,zoneforstop_ETRANS_2555
95044,95044,Power Inn Rd at Geneva Pointe Dr (SB),,38.45191664171302,-121.40510059447631,zoneforstop_ETRANS_2556
95045,95045,Power Inn Rd at Fales Park (SB),,38.44922800778626,-121.40358418009313,zoneforstop_ETRANS_2557
95046,95046,Power Inn Rd at Auberry Rd (WB),,38.447915981370194,-121.39864490475917,zoneforstop_ETRANS_2558
95047,95047,Power Inn Rd at Monterey Trail High School (EB),,38.447890630983174,-121.39628434230973,zoneforstop_ETRANS_2559
95048,95048,Power Inn Rd at Ed Harris Middle School (EB),,38.447396881049485,-121.39455525205723,zoneforstop_ETRANS_2560
95049,95049,Power Inn Rd at Across Villa Serena (EB),,38.44590408511779,-121.39277299575507,zoneforstop_ETRANS_2561
95050,95050,Power Inn Rd at Caidicot Dr (SB),,38.44393984735973,-121.39226152255837,zoneforstop_ETRANS_2562
95051,95051,Power Inn Rd at Villenueve Dr (SB),,38.44010918997781,-121.39223871368672,zoneforstop_ETRANS_2563
95052,95052,Sheldon Rd at Power Inn Rd (EB),,38.43785999991,-121.39126807449797,zoneforstop_ETRANS_2564
95053,95053,Sheldon Rd at Harding Hall Dr (EB),,38.43785999991,-121.3867995142935,zoneforstop_ETRANS_2565
95054,95054,Sheldon Rd at Sheldon Creek Dr (EB),,38.43785999991,-121.38316780329126,zoneforstop_ETRANS_2566
95055,95055,Sheldon Rd at Springhurst Dr (EB),,38.437877699242634,-121.37952143581842,zoneforstop_ETRANS_2567
95056,95056,Sheldon Rd at Wheelton Rd (EB),,38.4378985054829,-121.3738641184052,zoneforstop_ETRANS_2568
95416,95416,Bond Rd at Elk Grove-Florin Rd (SB),,38.42333992488251,-121.37070047222113,zoneforstop_ETRANS_2569
95417,95417,Bond Rd at Crowell Dr (EB),,38.423426063166595,-121.36398911268918,zoneforstop_ETRANS_2570
95418,95418,Bond Rd at Crowell Dr (EB),,38.423449999910005,-121.35777264833615,zoneforstop_ETRANS_2571
