stop_id,stop_name,stop_desc,stop_lat,stop_lon
10002,LIDA ST/1700 LIDA ST,336,34.171343693313,-118.18739264313
10003,LIDA ST/ART CENTER BRIDGE,0,34.172894611209,-118.18666879005
10004,LIDA ST/ART CENTER BRIDGE,0,34.172861856235,-118.18652655662
10007,LIDA ST/LIDA LN,297,34.171381078607,-118.18088653186
10008,LIDA ST/ARROYO VIEW DR,335,34.171409031509,-118.18056921692
10010,OAK GROVE DR/BERKSHIRE PL,12573,34.189199147532,-118.17844178712
10011,OAK GROVE DR/FOOTHILL BLVD,12574,34.194157189587,-118.17784060398
10012,LINDA VISTA AV/MADIA ST,343,34.173750281607,-118.17680533812
10013,LINDA VISTA AV/LIDA ST,342,34.171461342773,-118.17678065821
10014,LINDA VISTA AV/LAUREL ST,333,34.170315504279,-118.17676500992
10015,LINDA VISTA AV/BRYANT ST,0,34.169848377664,-118.17675740975
10016,LINDA VISTA AV/INVERNESS DR,344,34.175813982921,-118.17677003159
10017,LINDA VISTA AV/SALVIA CANYON RD,332,34.167990853009,-118.17673364487
10019,JET PROPULSION LAB/OAK GROVE DR,0,34.196445795832,-118.17621513334
10021,LINDA VISTA AV/LINDA VISTA WY,331,34.165518935603,-118.17593503356
10024,LINDA VISTA AV/CHARLES ST,330,34.163610381814,-118.17509798213
10026,LINDA VISTA AV/CHULA VISTA PL,329,34.160581385099,-118.17377932525
10027,LINDA VISTA AV/RANCHEROS RD&LINDA RIDGE RD,303,34.160048694205,-118.17350385721
10028,LINDA VISTA AV/HEATHERSIDE RD,328,34.157231260798,-118.17218905574
10030,LINDA VISTA AV/LINDA GLEN DR,327,34.154858910501,-118.17091491714
10032,SECO ST/LINDA VISTA AV,306,34.152662345803,-118.16771755109
10033,SECO ST/ARROYO BLVD,307,34.156221173043,-118.16747348413
10034,SECO ST/ARROYO BLVD,307,34.156367832911,-118.1667333688
10035,SECO ST/ROSEMONT AV,308,34.157723604071,-118.16393966162
10038,GREEN ST/ORANGE GROVE BLVD,1,34.144753020964,-118.16032505474
10039,SECO ST/LINCOLN AV,0,34.162119889284,-118.16006417693
10040,LINCOLN AV/WOODBURY RD,3685,34.182938193534,-118.15972051908
10041,LINCOLN AV/MONTANA ST,2976,34.180836101252,-118.15969996814
10042,LINCOLN AV/WYOMING ST,2979,34.17893185067,-118.15968310269
10043,LINCOLN AV/IDAHO ST,0,34.176925924882,-118.1596693499
10044,LINCOLN AV/HOWARD ST,2974,34.173518607288,-118.15963969538
10045,LINCOLN AV/WASHINGTON BLVD,11468,34.169795303227,-118.15959621592
10046,MOUNTAIN ST/210 FRWY,309,34.162156972306,-118.15903289231
10047,COLORADO BLVD/TERRACE DR,15923,34.145731980102,-118.15768956079
10048,GREEN ST/TERRACE DR,2,34.144687840628,-118.15765123638
10051,WASHINGTON BLVD/GLEN AV,16445,34.169049881625,-118.15595830231
10052,WOODBURY RD/GLENROSE AV,233,34.182880787922,-118.15526993155
10055,MOUNTAIN ST/SUNSET AV,310,34.161234631721,-118.15405952878
10056,WASHINGTON BLVD/NAVARRO AV,16519,34.168813649727,-118.15374622077
10057,COLORADO BLVD/DE LACEY AV,7575,34.145755407172,-118.15227605081
10058,FAIR OAKS AV/WOODBURY RD,11978,34.183169424412,-118.15083981396
10059,FAIR OAKS AV/MONTANA ST,3481,34.180896959062,-118.15082248522
10060,FAIR OAKS AV/TREMONT ST,3485,34.178286514991,-118.15079793478
10061,FAIR OAKS AV/PENN ST,1849,34.174510989952,-118.15076136488
10062,FAIR OAKS AV/HOWARD ST,3475,34.172518814923,-118.15073793373
10063,WASHINGTON BLVD/FAIR OAKS AV,164,34.168831209322,-118.15071144533
10064,FAIR OAKS AV/CLAREMONT ST,1843,34.166959927969,-118.15069815244
10065,FAIR OAKS AV/HAMMOND ST,18015,34.165168338761,-118.15068169813
10066,FAIR OAKS AV/1020 N FAIR OAKS AV,3473,34.164541830473,-118.15067726256
10067,FAIR OAKS AV/MOUNTAIN ST,3482,34.161464250458,-118.15065187922
10068,FAIR OAKS AV/YALE ST,11980,34.160186503202,-118.1506429644
10069,FAIR OAKS AV/PAINTER ST,1848,34.159645182774,-118.15063537744
10070,ORANGE GROVE BLVD/FAIR OAKS AV,0,34.157765662193,-118.15061876741
10073,WALNUT ST/FAIR OAKS AV,10261,34.149623787226,-118.15057434691
10074,FAIR OAKS AV/VILLA ST,3466,34.154097312959,-118.15057579711
10075,FAIR OAKS AV/CORSON ST,3464,34.150964772107,-118.15055362684
10076,COLORADO BLVD/FAIR OAKS AV,1323,34.145768625138,-118.15049799647
10077,DEL MAR BLVD/FAIR OAKS AV,0,34.140610936381,-118.15045235656
10078,FAIR OAKS AV/BELLEVUE DR,4956,34.138324737253,-118.15043171777
10079,FAIR OAKS AV/CALIFORNIA BLVD,4957,34.135771995817,-118.15041060045
10080,FAIR OAKS AV/CONGRESS ST,4955,34.134060095528,-118.15039430182
10081,FAIR OAKS AV/BELLEFONTAINE ST,4961,34.131603525315,-118.15037666416
10082,FAIR OAKS AV/HURLBUT ST,83,34.129908112347,-118.15036039669
10083,GLENARM ST/FAIR OAKS AV,1850,34.127514747254,-118.15033957032
10084,WOODBURY RD/RAYMOND AV,163,34.183229090252,-118.14925943359
10085,ORANGE GROVE BLVD/RAYMOND AV,118,34.157789611082,-118.14903219273
10086,RAYMOND AV/GREEN ST&DEL MAR BLVD,126,34.142489554496,-118.14897847104
10087,WALNUT ST/RAYMOND AV,0,34.149485648394,-118.1489578917
10088,RAYMOND AV/HOLLY ST,9811,34.147639110385,-118.14893477009
10089,RAYMOND AV/UNION ST,9809,34.146770790475,-118.14892991763
10090,COLORADO BLVD/RAYMOND AV,1348,34.145781564711,-118.14892484981
10091,RAYMOND AV/GREEN ST,9800,34.144498317886,-118.1489192582
10092,RAYMOND AV/DEL MAR BLVD&GREEN ST,0,34.1422258454,-118.14890859936
10093,RAYMOND AV/DEL MAR BLVD&GREEN ST,4673,34.142256092218,-118.14889212905
10095,RAYMOND AV/CALIFORNIA BLVD,4672,34.135776702878,-118.14882771352
10096,RAYMOND AV/FILLMORE ST,140939,34.13294917939,-118.14880285218
10097,GLENARM ST/RAYMOND AV,0,34.127522209377,-118.14875023614
10098,GREEN ST/ARROYO PKWY,6,34.14449995522,-118.14758407015
10099,COLORADO BLVD/ARROYO PKWY,1316,34.145794213722,-118.1475731358
10100,WALNUT ST/RAYMOND AV&MARENGO AV,92,34.149479175697,-118.1475135405
10101,WALNUT ST/RAYMOND AV&MARENGO AV,92,34.149487463634,-118.14747719875
10102,CALIFORNIA BLVD/ARROYO PKWY,9010,34.135783899422,-118.14743980127
