route_id,service_id,trip_id,trip_headsign,shape_id
1640.1,MTWHF,1640.1-16-0-236-1521-1544-2692-0-0-0-0_PA_5LB,EAST TO PCC - ALLEN GOLDLINE STA,1640.1
1640.1,S,1640.1-16-0-236-1531-1554-2692-0-0-0-0_PA_5LB,EAST TO PCC - ALLEN GOLDLINE STA,1640.1
1640.1,MTWHF,1640.1-16-0-236-1541-1604-2692-0-0-0-0_PA_5LB,EAST TO PCC - ALLEN GOLDLINE STA,1640.1
1640.1,S,1640.1-16-0-236-1549-1612-2692-0-0-0-0_PA_5LB,EAST TO PCC - ALLEN GOLDLINE STA,1640.1
1640.1,MTWHF,1640.1-16-0-236-1558-1621-2692-0-0-0-0_PA_5LB,EAST TO PCC - ALLEN GOLDLINE STA,1640.1
1640.1,S,1640.1-17-0-236-1607-1630-2692-0-0-0-0_PA_5LB,EAST TO PCC - ALLEN GOLDLINE STA,1640.1
1640.1,MTWHF,1640.1-17-0-236-1616-1639-2692-0-0-0-0_PA_5LB,EAST TO PCC - ALLEN GOLDLINE STA,1640.1
1640.1,S,1640.1-17-0-236-1624-1647-2692-0-0-0-0_PA_5LB,EAST TO PCC - ALLEN GOLDLINE STA,1640.1
1640.1,MTWHF,1640.1-17-0-236-1636-1659-2692-0-0-0-0_PA_5LB,EAST TO PCC - ALLEN GOLDLINE STA,1640.1
1640.1,S,1640.1-17-0-236-1642-1706-2692-0-0-0-0_PA_5LB,EAST TO PCC - ALLEN GOLDLINE STA,1640.1
1640.1,MTWHF,1640.1-17-0-236-1651-1717-2692-0-0-0-0_PA_5LB,EAST TO PCC - ALLEN GOLDLINE STA,1640.1
1640.1,S,1640.1-18-0-236-1700-1723-2692-0-0-0-0_PA_5LB,EAST TO PCC - ALLEN GOLDLINE STA,1640.1
1640.1,MTWHF,1640.1-18-0-236-1708-1734-2692-0-0-0-0_PA_5LB,EAST TO PCC - ALLEN GOLDLINE STA,1640.1
1640.1,S,1640.1-18-0-236-1716-1739-2692-0-0-0-0_PA_5LB,EAST TO PCC - ALLEN GOLDLINE STA,1640.1
1640.1,MTWHF,1640.1-18-0-236-1728-1754-2692-0-0-0-0_PA_5LB,EAST TO PCC - ALLEN GOLDLINE STA,1640.1
1640.1,S,1640.1-18-0-236-1734-1757-2692-0-0-0-0_PA_5LB,EAST TO PCC - ALLEN GOLDLINE STA,1640.1
1640.1,MTWHF,1640.1-18-0-236-1746-1810-2692-0-0-0-0_PA_5LB,EAST TO PCC - ALLEN GOLDLINE STA,1640.1
1640.1,S,1640.1-18-0-236-1752-1814-2692-0-0-0-0_PA_5LB,EAST TO PCC - ALLEN GOLDLINE STA,1640.1
1640.1,MTWHF,1640.1-19-0-236-1803-1825-2692-0-0-0-0_PA_5LB,EAST TO PCC - ALLEN GOLDLINE STA,1640.1
1640.1,S,1640.1-19-0-236-1809-1831-2692-0-0-0-0_PA_5LB,EAST TO PCC - ALLEN GOLDLINE STA,1640.1
1640.1,MTWHF,1640.1-19-0-236-1823-1845-2692-0-0-0-0_PA_5LB,EAST TO PCC - ALLEN GOLDLINE STA,1640.1
1640.1,S,1640.1-19-0-236-1826-1848-2692-0-0-0-0_PA_5LB,EAST TO PCC - ALLEN GOLDLINE STA,1640.1
1640.1,MTWHF,1640.1-19-0-236-1840-1902-2692-0-0-0-0_PA_5LB,EAST TO PCC - ALLEN GOLDLINE STA,1640.1
1640.1,S,1640.1-19-0-236-1849-1910-2692-0-0-0-0_PA_5LB,EAST TO PCC - ALLEN GOLDLINE STA,1640.1
1640.1,MTWHF,1640.1-19-0-236-1859-1921-2692-0-0-0-0_PA_5LB,EAST TO PCC - ALLEN GOLDLINE STA,1640.1
1640.1,S,1640.1-20-0-236-1906-1926-2692-0-0-0-0_PA_5LB,EAST TO PCC - ALLEN GOLDLINE STA,1640.1
1640.1,MTWHF,1640.1-20-0-236-1918-1940-2692-0-0-0-0_PA_5LB,EAST TO PCC - ALLEN GOLDLINE STA,1640.1
1640.1,S,1640.1-20-0-236-1923-1943-2692-0-0-0-0_PA_5LB,EAST TO PCC - ALLEN GOLDLINE STA,1640.1
1640.1,S,1640.1-20-0-236-1939-1959-2692-0-0-0-0_PA_5LB,EAST TO PCC - ALLEN GOLDLINE STA,1640.1
1640.1,MTWHF,1640.1-6-0-236-0550-0608-2692-0-0-0-0_PA_5LB,EAST TO PCC - ALLEN GOLDLINE STA,1640.1
1640.1,MTWHF,1640.1-7-0-236-0614-0633-2692-0-0-0-0_PA_5LB,EAST TO PCC - ALLEN GOLDLINE STA,1640.1
1640.1,MTWHF,1640.1-7-0-236-0630-0649-2692-0-0-0-0_PA_5LB,EAST TO PCC - ALLEN GOLDLINE STA,1640.1
1640.1,MTWHF,1640.1-7-0-236-0643-0703-2692-0-0-0-0_PA_5LB,EAST TO PCC - ALLEN GOLDLINE STA,1640.1
1640.1,MTWHF,1640.1-7-0-236-0655-0716-2692-0-0-0-0_PA_5LB,EAST TO PCC - ALLEN GOLDLINE STA,1640.1
1640.1,MTWHF,1640.1-8-0-236-0720-0741-2692-0-0-0-0_PA_5LB,EAST TO PCC - ALLEN GOLDLINE STA,1640.1
1640.1,MTWHF,1640.1-8-0-236-0736-0757-2692-0-0-0-0_PA_5LB,EAST TO PCC - ALLEN GOLDLINE STA,1640.1
1640.1,MTWHF,1640.1-8-0-236-0751-0812-2692-0-0-0-0_PA_5LB,EAST TO PCC - ALLEN GOLDLINE STA,1640.1
1640.1,MTWHF,1640.1-9-0-236-0806-0827-2692-0-0-0-0_PA_5LB,EAST TO PCC - ALLEN GOLDLINE STA,1640.1
1640.1,MTWHF,1640.1-9-0-236-0821-0842-2692-0-0-0-0_PA_5LB,EAST TO PCC - ALLEN GOLDLINE STA,1640.1
1640.1,MTWHF,1640.1-9-0-236-0836-0857-2692-0-0-0-0_PA_5LB,EAST TO PCC - ALLEN GOLDLINE STA,1640.1
1640.1,MTWHF,1640.1-9-0-236-0851-0913-2692-0-0-0-0_PA_5LB,EAST TO PCC - ALLEN GOLDLINE STA,1640.1
1641.1,MTWHF,1641.1-20-0-173-1928-1943-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.1
1641.1,S,1641.1-20-0-173-1933-1951-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.1
1641.1,MTWHF,1641.1-20-0-173-1947-2002-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.1
1641.1,S,1641.1-20-0-173-1950-2008-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.1
1641.2,MTWHF,1641.2-10-0-203-0904-0922-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,MTWHF,1641.2-10-0-203-0920-0938-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,MTWHF,1641.2-10-0-203-0936-0954-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,MTWHF,1641.2-10-0-203-0952-1011-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,MTWHF,1641.2-11-0-203-1007-1027-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,MTWHF,1641.2-11-0-203-1024-1044-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,MTWHF,1641.2-11-0-203-1041-1102-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,S,1641.2-11-0-203-1055-1114-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,MTWHF,1641.2-12-0-203-1103-1123-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,S,1641.2-12-0-203-1114-1133-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,MTWHF,1641.2-12-0-203-1121-1141-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,S,1641.2-12-0-203-1131-1150-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,MTWHF,1641.2-12-0-203-1139-1159-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,S,1641.2-12-0-203-1151-1210-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,MTWHF,1641.2-12-0-203-1154-1215-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,S,1641.2-13-0-203-1206-1226-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,MTWHF,1641.2-13-0-203-1212-1233-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,S,1641.2-13-0-203-1224-1244-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,MTWHF,1641.2-13-0-203-1232-1253-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,S,1641.2-13-0-203-1242-1302-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,MTWHF,1641.2-13-0-203-1249-1310-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,MTWHFS,1641.2-14-0-203-1306-1326-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,S,1641.2-14-0-203-1324-1344-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,MTWHF,1641.2-14-0-203-1326-1346-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,S,1641.2-14-0-203-1341-1402-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,MTWHF,1641.2-14-0-203-1349-1409-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,S,1641.2-14-0-203-1356-1417-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,MTWHF,1641.2-15-0-203-1405-1425-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,S,1641.2-15-0-203-1415-1436-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,MTWHF,1641.2-15-0-203-1425-1445-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,S,1641.2-15-0-203-1433-1454-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,MTWHF,1641.2-15-0-203-1440-1500-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,S,1641.2-15-0-203-1451-1512-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,MTWHF,1641.2-15-0-203-1459-1520-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,S,1641.2-16-0-203-1508-1529-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,MTWHF,1641.2-16-0-203-1518-1539-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,S,1641.2-16-0-203-1526-1547-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,MTWHF,1641.2-16-0-203-1534-1555-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,S,1641.2-16-0-203-1544-1605-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,MTWHF,1641.2-16-0-203-1551-1612-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,S,1641.2-17-0-203-1601-1622-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,MTWHF,1641.2-17-0-203-1611-1631-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,S,1641.2-17-0-203-1619-1640-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,MTWHF,1641.2-17-0-203-1628-1648-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,S,1641.2-17-0-203-1637-1658-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,MTWHF,1641.2-17-0-203-1646-1706-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,S,1641.2-17-0-203-1654-1715-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,MTWHF,1641.2-18-0-203-1706-1726-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,S,1641.2-18-0-203-1713-1734-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,MTWHF,1641.2-18-0-203-1724-1744-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,S,1641.2-18-0-203-1730-1751-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,MTWHF,1641.2-18-0-203-1741-1801-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,S,1641.2-18-0-203-1746-1806-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,MTWHF,1641.2-19-0-203-1801-1821-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,S,1641.2-19-0-203-1804-1824-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,MTWHF,1641.2-19-0-203-1817-1837-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,S,1641.2-19-0-203-1827-1847-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,MTWHF,1641.2-19-0-203-1832-1852-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,S,1641.2-19-0-203-1844-1904-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,MTWHF,1641.2-19-0-203-1852-1911-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,S,1641.2-20-0-203-1901-1921-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,MTWHF,1641.2-20-0-203-1909-1927-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,S,1641.2-20-0-203-1917-1937-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,MTWHF,1641.2-6-0-203-0559-0614-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,MTWHF,1641.2-7-0-203-0615-0630-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,MTWHF,1641.2-7-0-203-0640-0655-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,MTWHF,1641.2-8-0-203-0702-0720-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,MTWHF,1641.2-8-0-203-0716-0734-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,MTWHF,1641.2-8-0-203-0729-0747-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,MTWHF,1641.2-8-0-203-0748-0806-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,MTWHF,1641.2-9-0-203-0804-0821-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,MTWHF,1641.2-9-0-203-0819-0836-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,MTWHF,1641.2-9-0-203-0834-0851-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1641.2,MTWHF,1641.2-9-0-203-0849-0906-2693-0-0-0-0_PA_5LB,WEST PCC - OLD PASADENA,1641.2
1642.1,MTWHF,1642.1-15-0-528-1447-1548-2694-2695-0-0-0_PA_5LB,SOUTH LAKE - ARROYO PKWY,1642.1
1642.1,S,1642.1-19-0-528-1855-1940-2694-2695-0-0-0_PA_5LB,SOUTH LAKE - ARROYO PKWY,1642.1
1642.1,MTWHF,1642.1-20-0-528-1901-1948-2694-2695-0-0-0_PA_5LB,SOUTH LAKE - ARROYO PKWY,1642.1
1642.1,MTWHF,1642.1-20-0-528-1914-2001-2694-2695-0-0-0_PA_5LB,SOUTH LAKE - ARROYO PKWY,1642.1
1642.1,S,1642.1-20-0-528-1923-2008-2694-2695-0-0-0_PA_5LB,SOUTH LAKE - ARROYO PKWY,1642.1
1642.1,MTWHF,1642.1-20-0-528-1933-2020-2694-2695-0-0-0_PA_5LB,SOUTH LAKE - ARROYO PKWY,1642.1
1642.2,MTWHF,1642.2-10-0-1055-0912-1111-2694-2695-0-0-0_PA_5LB,SOUTH LAKE - ARROYO PKWY,1642.2
1642.2,MTWHF,1642.2-10-0-1055-0934-1135-2694-2695-0-0-0_PA_5LB,SOUTH LAKE - ARROYO PKWY,1642.2
1642.2,MTWHF,1642.2-10-0-1055-0955-1156-2694-2695-0-0-0_PA_5LB,SOUTH LAKE - ARROYO PKWY,1642.2
1642.2,MTWHF,1642.2-11-0-1055-1016-1217-2694-2695-0-0-0_PA_5LB,SOUTH LAKE - ARROYO PKWY,1642.2
1642.2,MTWHF,1642.2-11-0-1055-1039-1241-2694-2695-0-0-0_PA_5LB,SOUTH LAKE - ARROYO PKWY,1642.2
1642.2,MTWHF,1642.2-11-0-1055-1059-1305-2694-2695-0-0-0_PA_5LB,SOUTH LAKE - ARROYO PKWY,1642.2
1642.2,S,1642.2-12-0-1055-1110-1300-2694-2695-0-0-0_PA_5LB,SOUTH LAKE - ARROYO PKWY,1642.2
1642.2,MTWHF,1642.2-12-0-1055-1121-1327-2694-2695-0-0-0_PA_5LB,SOUTH LAKE - ARROYO PKWY,1642.2
1642.2,S,1642.2-12-0-1055-1134-1333-2694-2695-0-0-0_PA_5LB,SOUTH LAKE - ARROYO PKWY,1642.2
1642.2,MTWHF,1642.2-12-0-1055-1145-1351-2694-2695-0-0-0_PA_5LB,SOUTH LAKE - ARROYO PKWY,1642.2
1642.2,S,1642.2-13-0-1055-1206-1405-2694-2695-0-0-0_PA_5LB,SOUTH LAKE - ARROYO PKWY,1642.2
1642.2,MTWHF,1642.2-13-0-1055-1206-1415-2694-2695-0-0-0_PA_5LB,SOUTH LAKE - ARROYO PKWY,1642.2
1642.2,MTWHF,1642.2-13-0-1055-1227-1437-2694-2695-0-0-0_PA_5LB,SOUTH LAKE - ARROYO PKWY,1642.2
1642.2,S,1642.2-13-0-1055-1239-1438-2694-2695-0-0-0_PA_5LB,SOUTH LAKE - ARROYO PKWY,1642.2
1642.2,MTWHF,1642.2-13-0-1055-1251-1501-2694-2695-0-0-0_PA_5LB,SOUTH LAKE - ARROYO PKWY,1642.2
1642.2,S,1642.2-14-0-1055-1310-1510-2694-2695-0-0-0_PA_5LB,SOUTH LAKE - ARROYO PKWY,1642.2
1642.2,MTWHF,1642.2-14-0-1055-1315-1527-2694-2695-0-0-0_PA_5LB,SOUTH LAKE - ARROYO PKWY,1642.2
1642.2,MTWHF,1642.2-14-0-1055-1337-1548-2694-2695-0-0-0_PA_5LB,SOUTH LAKE - ARROYO PKWY,1642.2
1642.2,S,1642.2-14-0-1055-1346-1542-2694-2695-0-0-0_PA_5LB,SOUTH LAKE - ARROYO PKWY,1642.2
1642.2,MTWHF,1642.2-15-0-1055-1401-1612-2694-2695-0-0-0_PA_5LB,SOUTH LAKE - ARROYO PKWY,1642.2
1642.2,S,1642.2-15-0-1055-1418-1614-2694-2695-0-0-0_PA_5LB,SOUTH LAKE - ARROYO PKWY,1642.2
1642.2,MTWHF,1642.2-15-0-1055-1425-1637-2694-2695-0-0-0_PA_5LB,SOUTH LAKE - ARROYO PKWY,1642.2
1642.2,S,1642.2-15-0-1055-1448-1647-2694-2695-0-0-0_PA_5LB,SOUTH LAKE - ARROYO PKWY,1642.2
1642.2,MTWHF,1642.2-16-0-1055-1511-1721-2694-2695-0-0-0_PA_5LB,SOUTH LAKE - ARROYO PKWY,1642.2
1642.2,S,1642.2-16-0-1055-1520-1718-2694-2695-0-0-0_PA_5LB,SOUTH LAKE - ARROYO PKWY,1642.2
1642.2,MTWHF,1642.2-16-0-1055-1537-1748-2694-2695-0-0-0_PA_5LB,SOUTH LAKE - ARROYO PKWY,1642.2
1642.2,S,1642.2-16-0-1055-1552-1748-2694-2695-0-0-0_PA_5LB,SOUTH LAKE - ARROYO PKWY,1642.2
1642.2,MTWHF,1642.2-17-0-1055-1600-1809-2694-2695-0-0-0_PA_5LB,SOUTH LAKE - ARROYO PKWY,1642.2
1642.2,MTWHF,1642.2-17-0-1055-1622-1828-2694-2695-0-0-0_PA_5LB,SOUTH LAKE - ARROYO PKWY,1642.2
1642.2,S,1642.2-17-0-1055-1624-1821-2694-2695-0-0-0_PA_5LB,SOUTH LAKE - ARROYO PKWY,1642.2
1642.2,MTWHF,1642.2-17-0-1055-1647-1851-2694-2695-0-0-0_PA_5LB,SOUTH LAKE - ARROYO PKWY,1642.2
1642.2,S,1642.2-17-0-1055-1657-1850-2694-2695-0-0-0_PA_5LB,SOUTH LAKE - ARROYO PKWY,1642.2
1642.2,MTWHF,1642.2-18-0-1055-1710-1908-2694-2695-0-0-0_PA_5LB,SOUTH LAKE - ARROYO PKWY,1642.2
1642.2,S,1642.2-18-0-1055-1731-1918-2694-2695-0-0-0_PA_5LB,SOUTH LAKE - ARROYO PKWY,1642.2
1642.2,MTWHF,1642.2-18-0-1055-1731-1927-2694-2695-0-0-0_PA_5LB,SOUTH LAKE - ARROYO PKWY,1642.2
1642.2,MTWHF,1642.2-18-0-1055-1758-1948-2694-2695-0-0-0_PA_5LB,SOUTH LAKE - ARROYO PKWY,1642.2
1642.2,S,1642.2-19-0-1055-1801-1940-2694-2695-0-0-0_PA_5LB,SOUTH LAKE - ARROYO PKWY,1642.2
