shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
1640.1,34.144753020964,-118.16032505474,0
1640.1,34.144687840628,-118.15765123638,8
1640.1,34.144494486992,-118.1541674772,18
1640.1,34.145739255097,-118.15417968836,23
1640.1,34.145755407172,-118.15227605081,28
1640.1,34.145768625138,-118.15049799647,34
1640.1,34.145781564711,-118.14892484981,39
1640.1,34.145794213722,-118.1475731358,43
1640.1,34.145804319474,-118.14603964309,47
1640.1,34.145814682082,-118.14427480188,53
1640.1,34.145831729622,-118.14147551277,61
1640.1,34.145841945377,-118.13978007488,66
1640.1,34.145849000204,-118.13842504444,70
1640.1,34.145858952491,-118.13692459937,75
1640.1,34.145885558316,-118.13525893184,80
1640.1,34.145884315225,-118.13390719208,84
1640.1,34.145886004048,-118.13237368301,89
1640.1,34.144539552046,-118.13237155036,94
1640.1,34.14251437839,-118.1323683428,101
1640.1,34.140651335852,-118.13235878262,108
1640.1,34.140900298221,-118.13083897577,112
1640.1,34.140917003155,-118.12806959157,121
1640.1,34.140924679742,-118.12599419784,127
1640.1,34.140994883041,-118.12454019672,131
1640.1,34.141433490718,-118.12288183779,137
1640.1,34.141833519397,-118.12130933088,142
1640.1,34.141922713782,-118.11724452563,154
1640.1,34.141938003286,-118.11563509708,159
1640.1,34.141947338353,-118.11448833545,162
1640.1,34.141959580682,-118.11315981208,166
1640.1,34.146009891848,-118.11320495615,181
1640.1,34.14955463693,-118.11320645283,194
1640.1,34.151854609933,-118.11319634769,202
1640.1,34.152961995321,-118.11320115299,206
1640.1,34.152870089578,-118.11736895853,219
1640.1,34.151765458637,-118.11735749144,223
1640.1,34.151854609933,-118.11319634769,236
1641.1,34.151854609933,-118.11319634769,0
1641.1,34.14955463693,-118.11320645283,8
1641.1,34.146009891848,-118.11320495615,21
1641.1,34.141959580682,-118.11315981208,36
1641.1,34.141938003286,-118.11563509708,43
1641.1,34.141922713782,-118.11724452563,48
1641.1,34.141833519397,-118.12130933088,60
1641.1,34.141433490718,-118.12288183779,65
1641.1,34.140994883041,-118.12454019672,70
1641.1,34.140917003155,-118.12806959157,81
1641.1,34.140900298221,-118.13083897577,89
1641.1,34.140651335852,-118.13235878262,94
1641.1,34.14251437839,-118.1323683428,101
1641.1,34.145886004048,-118.13237368301,113
1641.1,34.145884315225,-118.13390719208,118
1641.1,34.145885558316,-118.13525893184,122
1641.1,34.145858952491,-118.13692459937,127
1641.1,34.145849000204,-118.13842504444,132
1641.1,34.145841945377,-118.13978007488,136
