service_id,date,exception_type
th,20171123,2
11108842,20171103,2
11108842,20171110,2
11108842,20171121,2
11108842,20171122,2
11108842,20171123,2
11108842,20171124,2
11108842,20171222,2
11108842,20171226,2
11108842,20171227,2
11108842,20171228,2
11108842,20171229,2
11108842,20180102,2
11108842,20180103,2
11108842,20180104,2
11108842,20180105,2
11108842,20180112,2
11108842,20180403,2
11108842,20180404,2
11108842,20180405,2
11108842,20180406,2
11108847,20170904,2
11108847,20171103,2
11108847,20171110,2
11108847,20171120,2
11108847,20171121,2
11108847,20171122,2
11108847,20171123,2
11108847,20171124,2
11108847,20171222,2
11108847,20171225,2
11108847,20171226,2
11108847,20171227,2
11108847,20171228,2
11108847,20171229,2
11108847,20180101,2
11108847,20180102,2
11108847,20180103,2
11108847,20180104,2
11108847,20180105,2
11108847,20180112,2
11108847,20180115,2
11108847,20180212,2
11108847,20180219,2
11108847,20180402,2
11108847,20180403,2
11108847,20180404,2
11108847,20180405,2
11108847,20180406,2
11108847,20180528,2
cp6_mtwtf,20171123,2
cp6_mtwtf,20171225,2
cp6_mtwtf,20180101,2
cp6_mtwtf,20180528,2
11108805,20170904,2
11108805,20171103,2
11108805,20171110,2
11108805,20171120,2
11108805,20171121,2
11108805,20171122,2
11108805,20171123,2
11108805,20171124,2
11108805,20171222,2
11108805,20171225,2
11108805,20171226,2
11108805,20171227,2
11108805,20171228,2
11108805,20171229,2
11108805,20180101,2
11108805,20180102,2
11108805,20180103,2
11108805,20180104,2
11108805,20180105,2
11108805,20180115,2
11108805,20180212,2
11108805,20180219,2
11108805,20180305,2
11108805,20180402,2
11108805,20180403,2
11108805,20180404,2
11108805,20180405,2
11108805,20180406,2
11108805,20180528,2
10866804,20170704,2
10866804,20170904,2
10866804,20171123,2
10866804,20171225,2
10866804,20180101,2
10866804,20180528,2
10866804,20180704,2
10866804,20180903,2
10866804,20181122,2
10866804,20181225,2
10866804,20181231,2
11108799,20171121,2
11108799,20171122,2
11108799,20171123,2
11108799,20171124,2
11108799,20171222,2
11108799,20171226,2
11108799,20171227,2
11108799,20171228,2
11108799,20171229,2
11108799,20180102,2
11108799,20180103,2
11108799,20180104,2
11108799,20180105,2
11108799,20180403,2
11108799,20180404,2
11108799,20180405,2
11108799,20180406,2
HT_mon-fri_am,20171211,2
HT_mon-fri_am,20171212,2
HT_mon-fri_am,20171213,2
HT_mon-fri_am,20171214,2
HT_mon-fri_am,20171215,2
HT_mon-fri_am,20171218,2
HT_mon-fri_am,20171219,2
HT_mon-fri_am,20171220,2
HT_mon-fri_am,20171221,2
HT_mon-fri_am,20171222,2
HT_mon-fri_am,20171225,2
HT_mon-fri_am,20171226,2
HT_mon-fri_am,20171227,2
HT_mon-fri_am,20171228,2
HT_mon-fri_am,20171229,2
HT_mon-fri_am,20180101,2
HT_mon-fri_am,20180102,2
HT_mon-fri_am,20180103,2
HT_mon-fri_am,20180104,2
HT_mon-fri_am,20180105,2
11108820,20170904,2
11108820,20171120,2
11108820,20171225,2
11108820,20180101,2
11108820,20180115,2
11108820,20180212,2
11108820,20180219,2
11108820,20180402,2
11108820,20180528,2
11096951,20170904,2
11096951,20171120,2
11096951,20171225,2
11096951,20180101,2
11096951,20180115,2
11096951,20180212,2
11096951,20180219,2
11096951,20180305,2
11096951,20180402,2
11096951,20180528,2
"+cp6_summer+10866804[20171113-]",20171123,2
"+cp6_summer+10866804[20171113-]",20171225,2
"+cp6_summer+10866804[20171113-]",20180101,2
"+cp6_summer+10866804[20171113-]",20180528,2
"+cp6_summer+10866804[20171113-]",20180704,2
"+cp6_summer+10866804[20171113-]",20180903,2
"+cp6_summer+10866804[20171113-]",20181122,2
"+cp6_summer+10866804[20171113-]",20181225,2
"+cp6_summer+10866804[20171113-]",20181231,2
"+cp6_summer+cp6_mtwtf+10917725[20171113-]",20171123,2
"+cp6_summer+cp6_mtwtf+10917725[20171113-]",20171225,2
"+cp6_summer+cp6_mtwtf+10917725[20171113-]",20180101,2
"+cp6_summer+cp6_mtwtf+10917725[20171113-]",20180401,2
"+cp6_summer+cp6_mtwtf+10917725[20171113-]",20180407,2
"+cp6_summer+cp6_mtwtf+10917725[20171113-]",20180408,2
"+cp6_summer+cp6_mtwtf+10917725[20171113-]",20180414,2
"+cp6_summer+cp6_mtwtf+10917725[20171113-]",20180415,2
"+cp6_summer+cp6_mtwtf+10917725[20171113-]",20180421,2
"+cp6_summer+cp6_mtwtf+10917725[20171113-]",20180422,2
"+cp6_summer+cp6_mtwtf+10917725[20171113-]",20180428,2
"+cp6_summer+cp6_mtwtf+10917725[20171113-]",20180429,2
"+cp6_summer+cp6_mtwtf+10917725[20171113-]",20180505,2
"+cp6_summer+cp6_mtwtf+10917725[20171113-]",20180506,2
"+cp6_summer+cp6_mtwtf+10917725[20171113-]",20180512,2
"+cp6_summer+cp6_mtwtf+10917725[20171113-]",20180513,2
"+cp6_summer+cp6_mtwtf+10917725[20171113-]",20180519,2
"+cp6_summer+cp6_mtwtf+10917725[20171113-]",20180520,2
"+cp6_summer+cp6_mtwtf+10917725[20171113-]",20180526,2
"+cp6_summer+cp6_mtwtf+10917725[20171113-]",20180527,2
"+cp6_summer+cp6_mtwtf+10917725[20171113-]",20180528,2
"+cp6_summer+cp6_mtwtf+10917725[20171113-]",20180602,2
"+cp6_summer+cp6_mtwtf+10917725[20171113-]",20180603,2
"+cp6_summer+cp6_mtwtf+10917725[20171113-]",20180609,2
"+cp6_summer+cp6_mtwtf+10917725[20171113-]",20180610,2
"+f+sat",20170407,2
"+f+sat",20170414,2
"+f+sat",20170421,2
"+f+sat",20170428,2
"+f+sat",20170505,2
"+f+sat",20170512,2
"+f+sat",20170519,2
"+f+sat",20170526,2
"+f+sat",20170908,2
"+f+sat",20170915,2
"+f+sat",20170922,2
"+f+sat",20170929,2
"+f+sat",20171006,2
"+f+sat",20171013,2
"+f+sat",20171020,2
"+f+sat",20171027,2
"+cp6_mtwtf[20171113-]",20171123,2
"+cp6_mtwtf[20171113-]",20171225,2
"+cp6_mtwtf[20171113-]",20180101,2
"+cp6_mtwtf[20171113-]",20180528,2
"+cp6_summer+cp6_mtwtf~10917725",20170617,1
"+cp6_summer+cp6_mtwtf~10917725",20170704,2
"+cp6_summer+cp6_mtwtf~10917725",20170904,2
"+cp6_summer+cp6_mtwtf~10917725",20171123,2
"+cp6_summer+cp6_mtwtf~10917725",20171225,2
"+cp6_summer+cp6_mtwtf~10917725",20180101,2
"+cp6_summer+cp6_mtwtf~10917725",20180528,2
"+cp6_mtwtf+10866804[20171113-]",20171123,2
"+cp6_mtwtf+10866804[20171113-]",20171225,2
"+cp6_mtwtf+10866804[20171113-]",20180101,2
"+cp6_mtwtf+10866804[20171113-]",20180528,2
"+cp6_mtwtf+10866804[20171113-]",20180704,2
"+cp6_mtwtf+10866804[20171113-]",20180903,2
"+cp6_mtwtf+10866804[20171113-]",20181122,2
"+cp6_mtwtf+10866804[20171113-]",20181225,2
"+cp6_mtwtf+10866804[20171113-]",20181231,2
"+cp6_summer+cp6_mtwtf+10917725",20170618,2
"+cp6_summer+cp6_mtwtf+10917725",20170704,2
"+cp6_summer+cp6_mtwtf+10917725",20170904,2
"+cp6_summer+cp6_mtwtf+10917725",20171123,2
"+cp6_summer+cp6_mtwtf+10917725",20171225,2
"+cp6_summer+cp6_mtwtf+10917725",20180101,2
"+cp6_summer+cp6_mtwtf+10917725",20180401,2
"+cp6_summer+cp6_mtwtf+10917725",20180407,2
"+cp6_summer+cp6_mtwtf+10917725",20180408,2
"+cp6_summer+cp6_mtwtf+10917725",20180414,2
"+cp6_summer+cp6_mtwtf+10917725",20180415,2
"+cp6_summer+cp6_mtwtf+10917725",20180421,2
"+cp6_summer+cp6_mtwtf+10917725",20180422,2
"+cp6_summer+cp6_mtwtf+10917725",20180428,2
"+cp6_summer+cp6_mtwtf+10917725",20180429,2
"+cp6_summer+cp6_mtwtf+10917725",20180505,2
"+cp6_summer+cp6_mtwtf+10917725",20180506,2
"+cp6_summer+cp6_mtwtf+10917725",20180512,2
"+cp6_summer+cp6_mtwtf+10917725",20180513,2
"+cp6_summer+cp6_mtwtf+10917725",20180519,2
"+cp6_summer+cp6_mtwtf+10917725",20180520,2
"+cp6_summer+cp6_mtwtf+10917725",20180526,2
"+cp6_summer+cp6_mtwtf+10917725",20180527,2
"+cp6_summer+cp6_mtwtf+10917725",20180528,2
"+cp6_summer+cp6_mtwtf+10917725",20180602,2
"+cp6_summer+cp6_mtwtf+10917725",20180603,2
"+cp6_summer+cp6_mtwtf+10917725",20180609,2
"+cp6_summer+cp6_mtwtf+10917725",20180610,2
"+10866804~cp6_summer[20171113-]",20171123,2
"+10866804~cp6_summer[20171113-]",20171225,2
"+10866804~cp6_summer[20171113-]",20180101,2
"+10866804~cp6_summer[20171113-]",20180528,2
"+10866804~cp6_summer[20171113-]",20180704,2
"+10866804~cp6_summer[20171113-]",20180903,2
"+10866804~cp6_summer[20171113-]",20181122,2
"+10866804~cp6_summer[20171113-]",20181225,2
"+10866804~cp6_summer[20171113-]",20181231,2
"+cp6_summer+cp6_mtwtf~10917725[20171113-]",20171123,2
"+cp6_summer+cp6_mtwtf~10917725[20171113-]",20171225,2
"+cp6_summer+cp6_mtwtf~10917725[20171113-]",20180101,2
"+cp6_summer+cp6_mtwtf~10917725[20171113-]",20180528,2
