shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
1348.1,34.06325443561,-118.1681788339,0
1348.1,34.063139616178,-118.17166521414,10
1348.1,34.064860843235,-118.17284418104,18
1348.1,34.061168865994,-118.17395910978,32
1348.1,34.059631505714,-118.17295553525,39
1348.1,34.060870971893,-118.17089788338,47
1348.1,34.060813684378,-118.16864605931,54
1348.1,34.060674588133,-118.1678963117,56
1348.1,34.05917354199,-118.16642740734,65
1348.1,34.060674588133,-118.1678963117,72
1348.1,34.060674588133,-118.1678963117,73
1348.1,34.060813684378,-118.16864605931,74
1348.1,34.060813684378,-118.16864605931,75
1348.1,34.060813684378,-118.16864605931,76
1348.1,34.060813684378,-118.16864605931,77
1348.1,34.060846283268,-118.17086811832,81
1348.1,34.063139616178,-118.17166521414,89
1348.1,34.06325443561,-118.1681788339,100
1348.2,34.06325443561,-118.1681788339,0
1348.2,34.063139616178,-118.17166521414,10
1348.2,34.064860843235,-118.17284418104,18
1348.2,34.061168865994,-118.17395910978,32
1348.2,34.059631505714,-118.17295553525,39
1348.2,34.060870971893,-118.17089788338,47
1348.2,34.060813684378,-118.16864605931,54
1348.2,34.060674588133,-118.1678963117,56
1348.2,34.05917354199,-118.16642740734,65
1348.2,34.060674588133,-118.1678963117,72
1348.2,34.060674588133,-118.1678963117,73
1348.2,34.060813684378,-118.16864605931,74
1348.2,34.060813684378,-118.16864605931,75
1348.2,34.060813684378,-118.16864605931,76
1348.2,34.060813684378,-118.16864605931,77
1348.2,34.060846283268,-118.17086811832,81
1348.2,34.063139616178,-118.17166521414,89
1348.2,34.06325443561,-118.1681788339,100
1348.2,34.063139616178,-118.17166521414,111
1348.2,34.064860843235,-118.17284418104,118
1348.2,34.061168865994,-118.17395910978,146
1348.2,34.059631505714,-118.17295553525,152
1348.2,34.060818804747,-118.1708680622,160
1348.2,34.060813684378,-118.16864605931,167
1348.2,34.060674588133,-118.1678963117,169
1348.2,34.05917354199,-118.16642740734,178
1348.3,34.06325443561,-118.1681788339,0
1348.3,34.063139616178,-118.17166521414,10
1348.3,34.064860843235,-118.17284418104,18
1348.3,34.061168865994,-118.17395910978,32
1348.3,34.059631505714,-118.17295553525,39
1348.3,34.060870971893,-118.17089788338,47
1348.3,34.060813684378,-118.16864605931,54
1348.3,34.060674588133,-118.1678963117,56
1348.3,34.05917354199,-118.16642740734,65
1348.3,34.060674588133,-118.1678963117,72
1348.3,34.060674588133,-118.1678963117,73
1348.3,34.060813684378,-118.16864605931,74
1348.3,34.060813684378,-118.16864605931,75
1348.3,34.060813684378,-118.16864605931,76
1348.3,34.060813684378,-118.16864605931,77
1348.3,34.060846283268,-118.17086811832,81
1348.3,34.063139616178,-118.17166521414,89
1348.3,34.06325443561,-118.1681788339,100
1348.3,34.063139616178,-118.17166521414,111
1348.3,34.064860843235,-118.17284418104,118
1348.3,34.061168865994,-118.17395910978,146
1348.3,34.059631505714,-118.17295553525,152
1348.3,34.060818804747,-118.1708680622,160
1348.3,34.060813684378,-118.16864605931,167
1348.3,34.060674588133,-118.1678963117,169
1348.3,34.05917354199,-118.16642740734,178
1348.3,34.060674588133,-118.1678963117,185
1348.3,34.060674588133,-118.1678963117,186
1348.3,34.060813684378,-118.16864605931,187
1348.3,34.060813684378,-118.16864605931,188
1348.3,34.060813684378,-118.16864605931,189
1348.3,34.060813684378,-118.16864605931,190
1348.3,34.060846241225,-118.17089783286,194
1348.3,34.063139616178,-118.17166521414,203
1348.3,34.06325443561,-118.1681788339,213
1350.1,34.06325443561,-118.1681788339,0
1350.1,34.063139616178,-118.17166521414,10
1350.1,34.064860843235,-118.17284418104,17
1350.1,34.061168865994,-118.17395910978,31
1350.1,34.059631505714,-118.17295553525,37
1350.1,34.060870971893,-118.17089788338,45
1350.1,34.060813684378,-118.16864605931,52
1350.1,34.060813684378,-118.16864605931,53
1350.1,34.060813684378,-118.16864605931,54
1350.1,34.060813684378,-118.16864605931,55
1350.1,34.060674588133,-118.1678963117,56
1350.1,34.05917354199,-118.16642740734,61
1350.2,34.06325443561,-118.1681788339,0
1350.2,34.063139616178,-118.17166521414,10
1350.2,34.064860843235,-118.17284418104,17
1350.2,34.061168865994,-118.17395910978,31
1350.2,34.059631505714,-118.17295553525,37
1350.2,34.060870971893,-118.17089788338,45
1350.2,34.060813684378,-118.16864605931,52
1350.2,34.060813684378,-118.16864605931,53
1350.2,34.060813684378,-118.16864605931,54
1350.2,34.060813684378,-118.16864605931,55
1350.2,34.060674588133,-118.1678963117,56
1350.2,34.05917354199,-118.16642740734,61
1350.2,34.060674588133,-118.1678963117,68
1350.2,34.060674588133,-118.1678963117,69
1350.2,34.060813684378,-118.16864605931,71
1350.2,34.060794032035,-118.1708977262,78
